Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 100 --call-graph fp --app com.zamface
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 15193
Event count: 21058295430

Overhead  Symbol
0.77%     void Eigen::internal::real_2x2_jacobi_svd<Eigen::Matrix<double, -1, -1, 0, -1, -1>, double, long>(Eigen::Matrix<double, -1, -1, 0, -1, -1> const&, long, long, Eigen::JacobiRotation<double>*, Eigen::JacobiRotation<double>*)
0.50%     ShapeHomographyComuter::FaceShapeToHomographyLinearEquation(LBFRegUpperShape32f const&, LBFRegUpperShape32f const&, float*, int)
0.50%     PixelDifferenceNode::GetNodeValue(HyImage*, LBFRegUpperShape32f const&, LBFRegUpperShape32f const&, float*)
0.49%     Eigen::internal::qr_preconditioner_impl<Eigen::Matrix<double, -1, -1, 0, -1, -1>, 2, 1, true>::run(Eigen::JacobiSVD<Eigen::Matrix<double, -1, -1, 0, -1, -1>, 2>&, Eigen::Matrix<double, -1, -1, 0, -1, -1> const&)
0.44%     void Eigen::internal::outer_product_selector_run<Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false>, -1, -1, false>, Eigen::CwiseBinaryOp<Eigen::internal::scalar_product_op<double, double>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<double>, Eigen::Matrix<double, -1, 1, 0, -1, 1> const> const, Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, 1, true>, -1, 1, false> const>, Eigen::Map<Eigen::Matrix<double, 1, -1, 1, 1, -1>, 0, Eigen::Stride<0, 0> >, Eigen::internal::generic_product_impl<Eigen::CwiseBinaryOp<Eigen::internal::scalar_product_op<double, double>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<double>, Eigen::Matrix<double, -1, 1, 0, -1, 1> const> const, Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, 1, true>, -1, 1, false> const>, Eigen::Map<Eigen::Matrix<double, 1, -1, 1, 1, -1>, 0, Eigen::Stride<0, 0> >, Eigen::DenseShape, Eigen::DenseShape, 5>::sub>(Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false>, -1, -1, false>&, Eigen::CwiseBinaryOp<Eigen::internal::scalar_product_op<double, double>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<double>, Eigen::Matrix<double, -1, 1, 0, -1, 1> const> const, Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, 1, true>, -1, 1, false> const> const&, Eigen::Map<Eigen::Matrix<double, 1, -1, 1, 1, -1>, 0, Eigen::Stride<0, 0> > const&, Eigen::internal::generic_product_impl<Eigen::CwiseBinaryOp<Eigen::internal::scalar_product_op<double, double>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<double>, Eigen::Matrix<double, -1, 1, 0, -1, 1> const> const, Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, 1, true>, -1, 1, false> const>, Eigen::Map<Eigen::Matrix<double, 1, -1, 1, 1, -1>, 0, Eigen::Stride<0, 0> >, Eigen::DenseShape, Eigen::DenseShape, 5>::sub const&, Eigen::internal::false_type const&)
0.39%     ProjectPointByHomography(float, float, float const*, float&, float&)
0.34%     ProjectPointByHomography(HyPoint2D32f const&, float const*, HyPoint2D32f&)
0.33%     MorphologyTool::GetAlignBuffer(unsigned char*, int)
0.29%     void Eigen::MatrixBase<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false> >::applyHouseholderOnTheLeft<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, 1, false> >(Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, 1, false> const&, double const&, double*)
0.29%     RodriguesRotationTransform::GetJacobian(ChMatrix<float>&) const
0.27%     LevMarqOptimizer::Solve(ChMatrix<float> const&, ChMatrix<float> const&, float const*, float*)
0.26%     void Eigen::MatrixBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::applyOnTheLeft<double>(long, long, Eigen::JacobiRotation<double> const&)
0.26%     Eigen::ColPivHouseholderQR<Eigen::Matrix<double, -1, -1, 0, -1, -1> >& Eigen::ColPivHouseholderQR<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::compute<Eigen::Matrix<double, -1, -1, 0, -1, -1> >(Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&)
0.26%     libdivide_u32_do_vector_case2(__Uint32x4_t, libdivide_u32_t const*)
0.21%     FaceAlignMotionSmoother::SmoothShapeComponent(MakeupLive_FaceAlignData&, std::__ndk1::deque<FaceAlignMotionSmootherData, std::__ndk1::allocator<FaceAlignMotionSmootherData> >&, int*, int, int*, int, float&, int, bool)
0.20%     Histogram::Add(int)
0.18%     void Eigen::MatrixBase<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false> >::applyHouseholderOnTheLeft<Eigen::VectorBlock<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, 1, true>, -1> >(Eigen::VectorBlock<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, 1, true>, -1> const&, double const&, double*)
0.15%     MorphologyTool::FillHoleBinary(unsigned char*, int, int)
0.13%     Eigen::internal::Assignment<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::PermutationMatrix<-1, -1, int>, Eigen::internal::assign_op<double, void>, Eigen::internal::EigenBase2EigenBase, void>::run(Eigen::Matrix<double, -1, -1, 0, -1, -1>&, Eigen::PermutationMatrix<-1, -1, int> const&, Eigen::internal::assign_op<double, void> const&)
0.12%     FaceAlignMotionSmoother::GetAlignDataMV(MakeupLive_FaceAlignData const&, MakeupLive_FaceAlignData&, float*)
0.12%     MatrixMultiply(float const*, int, int, float const*, int, float*)
0.12%     Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::resize(long, long)
0.10%     ProjectionTransform::Transform(ChMatrix<float> const&, ChMatrix<float>&, ChMatrix<float>&)
0.10%     Eigen::PlainObjectBase<Eigen::Matrix<double, -1, 1, 0, -1, 1> >::resize(long, long)
0.10%     LBFFaceShapeRegressor::DoRegression(LBFRegUpperShape32f const&, HyImage*, LBFRegUpperShape32f&, int, bool)
0.09%     LBFFaceShapeAligner::ShapeRegressionVideo(HyImage*, HyRect const*, LBFRegFaceShape32f const*, int, int, bool, LBFRegFaceShape32f&, int&, bool, LBFPerformanceLevel)
0.09%     bool clapack_SolveLinearEquations_kernel<double>(ChMatrix<double>&, ChMatrix<double> const&, ChMatrix<double> const&, int, int)
0.09%     void Eigen::HouseholderSequence<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, 1, 0, -1, 1>, 1>::applyThisOnTheLeft<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, 1, 0, -1, 1> >(Eigen::Matrix<double, -1, -1, 0, -1, -1>&, Eigen::Matrix<double, -1, 1, 0, -1, 1>&) const
0.07%     Eigen::PlainObjectBase<Eigen::Matrix<double, 1, -1, 1, 1, -1> >::resize(long)
0.07%     void Eigen::SVDBase<Eigen::JacobiSVD<Eigen::Matrix<double, -1, -1, 0, -1, -1>, 2> >::_solve_impl<Eigen::Matrix<double, -1, 1, 0, -1, 1>, Eigen::Matrix<double, -1, 1, 0, -1, 1> >(Eigen::Matrix<double, -1, 1, 0, -1, 1> const&, Eigen::Matrix<double, -1, 1, 0, -1, 1>&) const
0.07%     Eigen::internal::Assignment<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::TriangularView<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, -1, false> const, 2u>, Eigen::internal::assign_op<double, double>, Eigen::internal::Triangular2Dense, void>::run(Eigen::Matrix<double, -1, -1, 0, -1, -1>&, Eigen::TriangularView<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, -1, false> const, 2u> const&, Eigen::internal::assign_op<double, double> const&)
0.06%     void Eigen::internal::generic_product_impl_base<Eigen::Transpose<Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, 1, true>, -1, 1, false> const>, Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false>, -1, -1, false>, Eigen::internal::generic_product_impl<Eigen::Transpose<Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, 1, true>, -1, 1, false> const>, Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false>, -1, -1, false>, Eigen::DenseShape, Eigen::DenseShape, 7> >::evalTo<Eigen::Map<Eigen::Matrix<double, 1, -1, 1, 1, -1>, 0, Eigen::Stride<0, 0> > >(Eigen::Map<Eigen::Matrix<double, 1, -1, 1, 1, -1>, 0, Eigen::Stride<0, 0> >&, Eigen::Transpose<Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, 1, true>, -1, 1, false> const> const&, Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false>, -1, -1, false> const&)
0.06%     FaceAlignMotionSmoother::ComputeInterpolateMV(VN_Point32f, VN_Point32f*, int, float&, float&, bool, float)
0.06%     VenusTrackingLiveEngine::DoFaceAlign()
0.05%     void Eigen::ColPivHouseholderQR<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::_solve_impl<Eigen::Map<Eigen::Matrix<double, -1, 1, 0, -1, 1>, 0, Eigen::Stride<0, 0> >, Eigen::Matrix<double, -1, 1, 0, -1, 1> >(Eigen::Map<Eigen::Matrix<double, -1, 1, 0, -1, 1>, 0, Eigen::Stride<0, 0> > const&, Eigen::Matrix<double, -1, 1, 0, -1, 1>&) const
0.05%     void Eigen::MatrixBase<Eigen::Block<Eigen::Matrix<double, -1, 1, 0, -1, 1>, -1, 1, false> >::applyHouseholderOnTheLeft<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, 1, false> >(Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, 1, false> const&, double const&, double*)
0.05%     Eigen::internal::dense_assignment_loop<Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, 1, 0, -1, 1>, -1, 1, false>, -1, 1, false> >, Eigen::internal::evaluator<Eigen::Product<Eigen::CwiseBinaryOp<Eigen::internal::scalar_product_op<double, double>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<double>, Eigen::Matrix<double, -1, 1, 0, -1, 1> const> const, Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, 1, false> const>, Eigen::Map<Eigen::Matrix<double, 1, 1, 1, 1, 1>, 0, Eigen::Stride<0, 0> >, 1> >, Eigen::internal::sub_assign_op<double, double>, 0>, 3, 0>::run(Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, 1, 0, -1, 1>, -1, 1, false>, -1, 1, false> >, Eigen::internal::evaluator<Eigen::Product<Eigen::CwiseBinaryOp<Eigen::internal::scalar_product_op<double, double>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<double>, Eigen::Matrix<double, -1, 1, 0, -1, 1> const> const, Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, 1, false> const>, Eigen::Map<Eigen::Matrix<double, 1, 1, 1, 1, 1>, 0, Eigen::Stride<0, 0> >, 1> >, Eigen::internal::sub_assign_op<double, double>, 0>&)
0.05%     libdivide_u32_do_vector_case1(__Uint32x4_t, libdivide_u32_t const*)
0.05%     Eigen::ColPivHouseholderQR<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::~ColPivHouseholderQR()
0.05%     Eigen::PlainObjectBase<Eigen::Matrix<long, 1, -1, 1, 1, -1> >::resize(long)
0.05%     FaceAlignMotionSmoother::SmoothMouthPartByCenter(MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, std::__ndk1::deque<FaceAlignMotionSmootherData, std::__ndk1::allocator<FaceAlignMotionSmootherData> >&, int*, int, int*, int, int*, int, float, bool)
0.05%     LocalBinaryFeature::SetEntry(int, int, float)
0.05%     void Eigen::internal::call_assignment<Eigen::Matrix<double, -1, 1, 0, -1, 1>, Eigen::Product<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, -1, true>, Eigen::Matrix<double, -1, 1, 0, -1, 1>, 0>, Eigen::internal::assign_op<double, double> >(Eigen::Matrix<double, -1, 1, 0, -1, 1>&, Eigen::Product<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, -1, true>, Eigen::Matrix<double, -1, 1, 0, -1, 1>, 0> const&, Eigen::internal::assign_op<double, double> const&, Eigen::internal::enable_if<evaluator_assume_aliasing<Eigen::Product<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, -1, true>, Eigen::Matrix<double, -1, 1, 0, -1, 1>, 0> >::value, void*>::type)
0.05%     void Eigen::internal::gemv_dense_selector<2, 1, true>::run<Eigen::Transpose<Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false>, -1, -1, false> const>, Eigen::Transpose<Eigen::Transpose<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, 1, false> const> const>, Eigen::Transpose<Eigen::Map<Eigen::Matrix<double, 1, -1, 1, 1, -1>, 0, Eigen::Stride<0, 0> > > >(Eigen::Transpose<Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false>, -1, -1, false> const> const&, Eigen::Transpose<Eigen::Transpose<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, 1, false> const> const> const&, Eigen::Transpose<Eigen::Map<Eigen::Matrix<double, 1, -1, 1, 1, -1>, 0, Eigen::Stride<0, 0> > >&, Eigen::Transpose<Eigen::Map<Eigen::Matrix<double, 1, -1, 1, 1, -1>, 0, Eigen::Stride<0, 0> > >::Scalar const&)
0.05%     Eigen::MatrixBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::jacobiSvd(unsigned int) const
0.04%     VenusTrackingLiveEngine::GetRotationFlipCorrectedMetaData(MetaData*)
0.04%     Eigen::internal::triangular_solve_vector<double, double, long, 1, 2, false, 0>::run(long, double const*, long, double*)
0.04%     Eigen::JacobiSVD<Eigen::Matrix<double, -1, -1, 0, -1, -1>, 2>::allocate(long, long, unsigned int)
0.04%     FaceAlignMotionSmoother::PushBackAlginData(MakeupLive_FaceAlignData const&, VN_Point32f const&, VN_Point32f const&)
0.04%     Eigen::PlainObjectBase<Eigen::Matrix<double, -1, 1, 0, -1, 1> >::resize(long)
0.03%     SwapAlignDataForOutput(VN_Point32f*, VN_Point32f*, float*, int const*, int)
0.03%     FaceAlignMotionSmoother::SmoothByCenter(MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, std::__ndk1::deque<FaceAlignMotionSmootherData, std::__ndk1::allocator<FaceAlignMotionSmootherData> >&, int*, int, bool)
0.03%     RegressionModel::ReleaseRegressionModel()
0.03%     Eigen::HouseholderSequence<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, 1, 0, -1, 1>, 1>::essentialVector(long) const
0.03%     LevMarqOptimizer::GetGradientAndResidual(ChMatrix<float> const&, ChMatrix<float> const&, float const*, std::__ndk1::vector<float, std::__ndk1::allocator<float> > const&, ChMatrix<float>&, ChMatrix<float>&)
0.03%     Eigen::PlainObjectBase<Eigen::Matrix<int, -1, 1, 0, -1, 1> >::resize(long)
0.03%     FaceAlignMotionSmoother::PreSmooth(MakeupLive_FaceAlignData&, int, bool, bool)
0.03%     MatrixInverse3x3(float*, float const*)
0.02%     Eigen::internal::general_matrix_vector_product<long, double, Eigen::internal::const_blas_data_mapper<double, long, 0>, 0, false, double, Eigen::internal::const_blas_data_mapper<double, long, 1>, false, 0>::run(long, long, Eigen::internal::const_blas_data_mapper<double, long, 0> const&, Eigen::internal::const_blas_data_mapper<double, long, 1> const&, double*, long, double)
0.02%     void Eigen::internal::gemv_dense_selector<2, 1, true>::run<Eigen::Transpose<Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false>, -1, -1, false> const>, Eigen::Transpose<Eigen::Transpose<Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, 1, true>, -1, 1, false> const> const>, Eigen::Transpose<Eigen::Map<Eigen::Matrix<double, 1, -1, 1, 1, -1>, 0, Eigen::Stride<0, 0> > > >(Eigen::Transpose<Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false>, -1, -1, false> const> const&, Eigen::Transpose<Eigen::Transpose<Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, 1, true>, -1, 1, false> const> const> const&, Eigen::Transpose<Eigen::Map<Eigen::Matrix<double, 1, -1, 1, 1, -1>, 0, Eigen::Stride<0, 0> > >&, Eigen::Transpose<Eigen::Map<Eigen::Matrix<double, 1, -1, 1, 1, -1>, 0, Eigen::Stride<0, 0> > >::Scalar const&)
0.02%     ParabolicSpline::ParabolicSpline(HyPoint2D32f const&, HyPoint2D32f const&)
0.02%     ParabolicSpline::ParabolicSpline(HyPoint2D32f const&, HyPoint2D32f const&, HyPoint2D32f const&)
0.02%     FaceAlignMotionSmoother::SmoothEyeComponent(MakeupLive_FaceAlignData&, std::__ndk1::deque<FaceAlignMotionSmootherData, std::__ndk1::allocator<FaceAlignMotionSmootherData> >&, int*, int, int*, int, int*, int, VN_Point32f, VN_Point32f, float&, int, bool)
0.02%     HeadPoseProcessor::SetAlgorithmSetting(bool, MakeupLive_FaceAlignData const&, VN_HeadPoseSetting const*, bool*)
0.02%     Eigen::JacobiSVD<Eigen::Matrix<double, -1, -1, 0, -1, -1>, 2>::~JacobiSVD()
0.02%     ConvertFrontalToFrameAlignData(VN_Point32f const*, VN_Point32f*, int, bool, int, int, int, int const*, int)
0.02%     FaceAlignMotionSmoother::SmoothEyeByCenterAndRotate(MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, std::__ndk1::deque<FaceAlignMotionSmootherData, std::__ndk1::allocator<FaceAlignMotionSmootherData> >&, int*, int, bool)
0.02%     FaceAlignMotionSmoother::SmoothShapeComponentEarlobe(MakeupLive_FaceAlignData&, VN_Point32f&, std::__ndk1::deque<FaceAlignMotionSmootherDataWithEarlobe, std::__ndk1::allocator<FaceAlignMotionSmootherDataWithEarlobe> >&, int*, int, float&, int, bool)
