Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 100 --call-graph fp --app com.zamface
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 12806
Event count: 26952927215

Overhead  Symbol
0.05%     SkARGB32_Shader_Blitter::blitRect(int, int, int, int)
0.05%     SkClipStack::pushElement(SkClipStack::Element const&)
0.04%     SkCanvas::drawDrawable(SkDrawable*, SkMatrix const*)
0.04%     _ZN12_GLOBAL__N_114AAConvexPathOp14onPrepareDrawsEPN12GrMeshDrawOp6TargetE$5563eafe810013d6c37840a44e6d6645
0.04%     GrGpuResource::notifyRefCountIsZero() const
0.04%     swizzle_index_to_n32(void*, unsigned char const*, int, int, int, int, unsigned int const*)
0.04%     GrRenderTargetOpList::onExecute(GrOpFlushState*)
0.04%     GrTextBlob::VertexRegenerator::VertexRegenerator(GrResourceProvider*, GrTextBlob*, int, int, SkMatrix const&, float, float, unsigned int, GrDeferredUploadTarget*, GrStrikeCache*, GrAtlasManager*, SkStrikeCache::ExclusiveStrikePtr*)
0.04%     _ZN12_GLOBAL__N_110FillRectOp19onCombineIfPossibleEP4GrOpRK6GrCaps$6bc8685becf5c4108fb52845fef67ac2
0.04%     SkPaint::computeFastBounds(SkRect const&, SkRect*) const
0.04%     SkImage_Raster::onUnpinAsTexture(GrContext*) const
0.04%     GrRefCachedBitmapTextureProxy(GrRecordingContext*, SkBitmap const&, GrSamplerState const&, float*)
0.03%     (anonymous namespace)::write_quad(GrVertexWriter*, GrQuadPerEdgeAA::VertexSpec const&, (anonymous namespace)::CoverageMode, (anonymous namespace)::SkNx<4, float>, SkRGBA4f<(SkAlphaType)2>, SkRect const&, (anonymous namespace)::Vertices const&)
0.03%     SkDrawable::draw(SkCanvas*, SkMatrix const*)
0.03%     GrRectanizerSkyline::addRect(int, int, SkIPoint16*)
0.03%     android::uirenderer::skiapipeline::SkiaPipeline::unpinImages()
0.03%     GrProcessorSet::finalize(GrProcessorAnalysisColor const&, GrProcessorAnalysisCoverage, GrAppliedClip const*, GrUserStencilSettings const*, GrFSAAType, GrCaps const&, GrClampType, SkRGBA4f<(SkAlphaType)2>*)
0.03%     SkCanvas::restore()
0.03%     GrGLGpu::setupGeometry(GrBuffer const*, GrBuffer const*, int, GrBuffer const*, int, GrPrimitiveRestart)
0.03%     GrIORefProxy::unref() const
0.03%     SkScalerContext_FreeType_Base::generateGlyphImage(FT_FaceRec_*, SkGlyph const&, SkMatrix const&)
0.03%     GrBitmapTextureMaker::GrBitmapTextureMaker(GrRecordingContext*, SkBitmap const&, bool)
0.03%     GrTextBlob::flush(GrTextTarget*, SkSurfaceProps const&, GrDistanceFieldAdjustTable const*, SkPaint const&, SkRGBA4f<(SkAlphaType)2> const&, GrClip const&, SkMatrix const&, float, float)
0.03%     (anonymous namespace)::convert_noninflect_cubic_to_quads_with_constraint(SkPoint const*, float, SkPathPriv::FirstDirection, SkTArray<SkPoint, true>*, int)
0.03%     SkPaint::canComputeFastBounds() const
0.03%     GrOpFlushState::executeDrawsAndUploadsForMeshDrawOp(GrOp const*, SkRect const&, GrProcessorSet&&, unsigned int, GrUserStencilSettings const*)
0.03%     SkPixmap::getColor(int, int) const
0.03%     crc32::hash_fn(void const*, unsigned long, unsigned int)
0.03%     SkPathRef::getRRect() const
0.03%     GrGpuRTCommandBuffer::draw(GrPrimitiveProcessor const&, GrPipeline const&, GrPipeline::FixedDynamicState const*, GrPipeline::DynamicStateArrays const*, GrMesh const*, int, SkRect const&)
0.02%     GrAtlasTextOp::MakeBitmap(GrRecordingContext*, GrPaint&&, GrMaskFormat, int, bool)
0.02%     GrSurfaceProxy::GrSurfaceProxy(sk_sp<GrSurface>, GrSurfaceOrigin, SkBackingFit)
0.02%     android::uirenderer::$_28::__invoke(void const*, SkCanvas*, SkMatrix const&)
0.02%     GrAAFillRRectOp::GrAAFillRRectOp(GrShaderCaps const&, SkMatrix const&, SkRRect const&, GrPaint&&)
0.02%     SkGlyphRunBuilder::drawTextBlob(SkPaint const&, SkTextBlob const&, SkPoint, SkBaseDevice*)
0.02%     SkClipStackDevice::onRestore()
0.02%     sk_sp<GrTextStrike>::~sk_sp()
0.02%     GrProgramDesc::Build(GrProgramDesc*, GrRenderTarget const*, GrPrimitiveProcessor const&, bool, GrPipeline const&, GrGpu*)
0.02%     SkCanvas::onDrawPath(SkPath const&, SkPaint const&)
0.02%     virtual thunk to GrTexture::willRemoveLastRefOrPendingIO()
0.02%     SkStrike::lookupByPackedGlyphID(SkPackedGlyphID, SkStrike::MetricsType)
0.02%     GrGLAttribArrayState::set(GrGLGpu*, int, GrBuffer const*, GrVertexAttribType, GrSLType, int, unsigned long, int)
0.02%     GrTextBlobCache::makeMRU(GrTextBlob*)
0.02%     SkRRect::scaleRadii(SkRect const&)
0.02%     GrOp::execute(GrOpFlushState*, SkRect const&)
0.02%     GrRenderTargetContext::drawFilledRectAsClear(GrClip const&, GrPaint&&, GrAA, SkMatrix const&, SkRect const&)
0.02%     GrAtlasTextOp::onCombineIfPossible(GrOp*, GrCaps const&)
0.02%     GrTextBlob::computeSubRunBounds(SkRect*, int, int, SkMatrix const&, float, float, bool)
0.02%     SkTextBlob::RunRecord::Next(SkTextBlob::RunRecord const*)
0.02%     std::__1::__vector_base<SkGlyphRun, std::__1::allocator<SkGlyphRun> >::clear()
0.02%     GrTextBlob::mustRegenerate(SkPaint const&, bool, SkMaskFilterBase::BlurRec const&, SkMatrix const&, float, float)
0.02%     (anonymous namespace)::TextureOp::TextureOp(sk_sp<GrTextureProxy>, GrSamplerState::Filter, SkRGBA4f<(SkAlphaType)2> const&, GrPerspQuad const&, GrQuadType, SkRect const&, SkCanvas::SrcRectConstraint, GrPerspQuad const*, GrQuadType, GrAAType, GrQuadAAFlags, sk_sp<GrColorSpaceXform>)
0.02%     GrGLGpu::resolveAndGenerateMipMapsForProcessorTextures(GrPrimitiveProcessor const&, GrPipeline const&, GrTextureProxy const* const*, int)
0.02%     GrPrimitiveProcessor::AttributeSet::init(GrPrimitiveProcessor::Attribute const*, int)
0.02%     GrGLGpu::flushProgram(sk_sp<GrGLProgram>)
0.02%     SkGlyphRunBuilder::makeGlyphRun(SkFont const&, SkSpan<unsigned short const>, SkSpan<SkPoint const>, SkSpan<char const>, SkSpan<unsigned int const>)
0.02%     GrGLGpu::ProgramCache::refProgram(GrGLGpu*, GrRenderTarget*, GrSurfaceOrigin, GrPrimitiveProcessor const&, GrTextureProxy const* const*, GrPipeline const&, bool)
0.02%     GrResourceCache::refAndMakeResourceMRU(GrGpuResource*)
0.02%     SkRRect::initializeRect(SkRect const&)
0.02%     SkImage_Raster::refPinnedTextureProxy(GrRecordingContext*, unsigned int*) const
0.02%     GrColorSpaceInfo::colorSpaceXformFromSRGB() const
0.02%     SkTDynamicHash<GrTextureProxy, GrUniqueKey, GrProxyProvider::UniquelyKeyedProxyHashTraits, 75>::find(GrUniqueKey const&) const
0.02%     crop_filled_rect(int, int, GrClip const&, SkMatrix const&, SkRect*, SkRect*)
0.02%     SkMatrix::mapRect(SkRect*, SkRect const&) const
0.02%     SkPath::internalGetConvexity() const
0.02%     GrTextureProxy::GrTextureProxy(sk_sp<GrSurface>, GrSurfaceOrigin)
0.02%     GrClipStackClip::apply(GrRecordingContext*, GrRenderTargetContext*, bool, bool, GrAppliedClip*, SkRect*) const
0.02%     swizzle_or_premul(SkImageInfo const&, void*, unsigned long, SkImageInfo const&, void const*, unsigned long, SkColorSpaceXformSteps const&) (.llvm.11828248521860735104)
0.02%     GrDrawOpAtlas::setLastUseTokenBulk(GrDrawOpAtlas::BulkUseTokenUpdater const&, GrDeferredUploadToken)
0.01%     GrGLProgram::updateUniformsAndTextureBindings(GrRenderTarget const*, GrSurfaceOrigin, GrPrimitiveProcessor const&, GrPipeline const&, GrTextureProxy const* const*)
0.01%     SkAutoSTArray<8, std::__1::unique_ptr<GrFragmentProcessor const, std::__1::default_delete<GrFragmentProcessor const> > >::reset(int)
0.01%     GrMemoryPool::allocate(unsigned long)
0.01%     GrAtlasTextOp::~GrAtlasTextOp()
0.01%     SkImageShader::onMakeContext(SkShaderBase::ContextRec const&, SkArenaAlloc*) const
0.01%     android::uirenderer::DisplayListData::draw(SkCanvas*) const
0.01%     SkPath::Iter::doNext(SkPoint*)
0.01%     GrAAFillRRectOp::onCombineIfPossible(GrOp*, GrCaps const&)
0.01%     GrGLGpu::sendIndexedInstancedMeshToGpu(GrPrimitiveType, GrBuffer const*, int, int, GrBuffer const*, int, GrBuffer const*, int, int, GrPrimitiveRestart)
0.01%     GrTextBlobCache::BlobIDCacheEntry::find(GrTextBlob::Key const&) const
0.01%     _ZNSt3__110__function6__funcIZN7android10uirenderer10RenderNode15prepareTreeImplERNS3_12TreeObserverERNS3_8TreeInfoEbE3$_0NS_9allocatorIS9_EEFvPS4_S6_S8_bEEclEOSC_S6_S8_Ob$8daaf373ac3a1084dceb29e879f75ddc
0.01%     GrTextBlob::VertexRegenerator::regenerate(GrTextBlob::VertexRegenerator::Result*)
0.01%     AutoDrawLooper::AutoDrawLooper(SkCanvas*, SkPaint const&, bool, SkRect const*)
0.01%     android::uirenderer::renderthread::CanvasContext::draw()
0.01%     android::uirenderer::$_22::__invoke(void const*, SkCanvas*, SkMatrix const&)
0.01%     android::uirenderer::$_2::__invoke(void const*, SkCanvas*, SkMatrix const&)
0.01%     GrRenderTargetOpList::gatherProxyIntervals(GrResourceAllocator*) const
0.01%     SkTDynamicHash<GrTextureProxy, GrUniqueKey, GrProxyProvider::UniquelyKeyedProxyHashTraits, 75>::innerAdd(GrTextureProxy*)
0.01%     SkMatrix::postTranslate(float, float)
0.01%     SkPathMeasure::getLength()
0.01%     GrBitmapTextGeoProc::getGLSLProcessorKey(GrShaderCaps const&, GrProcessorKeyBuilder*) const
0.01%     GrTextureMaker::onRefTextureProxyForParams(GrSamplerState const&, bool, float*)
0.01%     GrGLSLFragmentProcessor::Iter::Iter(std::__1::unique_ptr<GrGLSLFragmentProcessor, std::__1::default_delete<GrGLSLFragmentProcessor> >*, int)
0.01%     android::uirenderer::skiapipeline::AlphaFilterCanvas::onFilter(SkTCopyOnFirstWrite<SkPaint>*, SkPaintFilterCanvas::Type) const
0.01%     SkImage_Raster::onPinAsTexture(GrContext*) const
0.01%     GrGLGpu::draw(GrRenderTarget*, GrSurfaceOrigin, GrPrimitiveProcessor const&, GrPipeline const&, GrPipeline::FixedDynamicState const*, GrPipeline::DynamicStateArrays const*, GrMesh const*, int)
0.01%     SkPath::addPath(SkPath const&, SkMatrix const&, SkPath::AddPathMode)
0.01%     GrProxyProvider::createWrapped(sk_sp<GrTexture>, GrSurfaceOrigin)
0.01%     SkPaintPriv::ComputeLuminanceColor(SkPaint const&)
0.01%     GrTextBlob::SubRun::computeTranslation(SkMatrix const&, float, float, float*, float*)
0.01%     GrTextureOp::GetFilterHasEffect(SkMatrix const&, SkRect const&, SkRect const&)
0.01%     android::uirenderer::renderthread::CanvasContext::prepareTree(android::uirenderer::TreeInfo&, long*, long, android::uirenderer::RenderNode*)
0.01%     android::uirenderer::skiapipeline::SkiaPipeline::renderFrameImpl(android::uirenderer::LayerUpdateQueue const&, SkRect const&, std::__1::vector<android::sp<android::uirenderer::RenderNode>, std::__1::allocator<android::sp<android::uirenderer::RenderNode> > > const&, bool, android::uirenderer::Rect const&, SkCanvas*, SkMatrix const&)
0.01%     SkBitmapProcState::maxCountForBufferSize(unsigned long) const
0.01%     GrTextBlob::makeOp(GrTextBlob::SubRun const&, int, unsigned short, unsigned short, SkMatrix const&, float, float, SkIRect const&, SkPaint const&, SkRGBA4f<(SkAlphaType)2> const&, SkSurfaceProps const&, GrDistanceFieldAdjustTable const*, GrTextTarget*)
0.01%     SkCanvas::clipRect(SkRect const&, SkClipOp, bool)
0.01%     GrGLGpu::uploadTexData(GrPixelConfig, int, int, unsigned int, GrGLGpu::UploadType, int, int, int, int, GrPixelConfig, GrMipLevel const*, int, GrMipMapsStatus*)
0.01%     _ZN12_GLOBAL__N_19TextureOpD2Ev$ab67424b01b2ae857b75443a16f18610
0.01%     GrFragmentProcessor::getGLSLProcessorKey(GrShaderCaps const&, GrProcessorKeyBuilder*) const
0.01%     (anonymous namespace)::PathGeoBuilder::addQuad(SkPoint const*, float, float)
0.01%     GrRenderTargetContext::TextTarget::addDrawOp(GrClip const&, std::__1::unique_ptr<GrAtlasTextOp, std::__1::default_delete<GrAtlasTextOp> >)
0.01%     GrAtlasTextOp::init()
0.01%     generate_filtered_color(SkPaint const&, GrColorSpaceInfo const&)
0.01%     subdivide(SkConic const&, SkPoint*, int)
0.01%     GrGLProgram::setFragmentData(GrPipeline const&, int*)
0.01%     SkPath::~SkPath()
0.01%     SkTDynamicHash<GrTextureProxy, GrUniqueKey, GrProxyProvider::UniquelyKeyedProxyHashTraits, 75>::innerRemove(GrUniqueKey const&)
0.01%     GrAAFillRRectOp::onExecute(GrOpFlushState*, SkRect const&)
0.01%     GrPathUtils::quadraticPointCount(SkPoint const*, float)
0.01%     GrPrimitiveProcessor::getAttributeKey(GrProcessorKeyBuilder*) const
0.01%     GrDrawingManager::flush(GrSurfaceProxy*, SkSurface::BackendSurfaceAccess, GrFlushFlags, int, GrBackendSemaphore*, void (*)(void*), void*)
0.01%     android::uirenderer::RenderNode::applyViewPropertyTransforms(android::uirenderer::Matrix4&, bool) const
0.01%     SkGpuDevice::drawGlyphRunList(SkGlyphRunList const&)
0.01%     GrAtlasTextOp::GrAtlasTextOp(GrPaint&&)
0.01%     GrAAFillRRectOp::onPrepare(GrOpFlushState*)
0.01%     GrReducedClip::GrReducedClip(SkClipStack const&, SkRect const&, GrCaps const*, int, int, int)
0.01%     GrAtlasTextOp::onPrepareDraws(GrMeshDrawOp::Target*)
0.01%     GrRenderTargetContext::drawPath(GrClip const&, GrPaint&&, GrAA, SkMatrix const&, SkPath const&, GrStyle const&)
0.01%     SkGpuDevice::drawPath(SkPath const&, SkPaint const&, bool)
0.01%     GrResourceAllocator::addInterval(GrSurfaceProxy*, unsigned int, unsigned int)
0.01%     SkCanvas::concat(SkMatrix const&)
0.01%     void GrVertexWriter::write<GrVertexWriter::Skip<SkPoint>, float, float>(GrVertexColor const&, GrVertexWriter::Skip<SkPoint> const&, float const&, float const&)
0.01%     SkPaintToGrPaint(GrRecordingContext*, GrColorSpaceInfo const&, SkPaint const&, SkMatrix const&, GrPaint*)
0.01%     GrClearOp::Make(GrRecordingContext*, GrFixedClip const&, SkRGBA4f<(SkAlphaType)2> const&, GrSurfaceProxy*)
0.01%     GrReducedClip::walkStack(SkClipStack const&, SkRect const&)
0.01%     GrAtlasTextOp::flush(GrMeshDrawOp::Target*, GrAtlasTextOp::FlushInfo*) const
0.01%     GrRenderTargetOpList::recordOp(std::__1::unique_ptr<GrOp, std::__1::default_delete<GrOp> >, GrProcessorSet::Analysis, GrAppliedClip*, GrXferProcessor::DstProxy const*, GrCaps const&)
0.01%     GrAAFillRRectOp::name() const
0.01%     non-virtual thunk to GrOpFlushState::allocator()
0.01%     GrGLGpu::bindTexture(int, GrSamplerState, GrGLTexture*)
0.01%     android::uirenderer::Matrix4::mapRect(android::uirenderer::Rect&) const
0.01%     (anonymous namespace)::FillRectOp::FillRectOp(GrSimpleMeshDrawOpHelper::MakeArgs, SkRGBA4f<(SkAlphaType)2>, GrAAType, GrQuadAAFlags, GrUserStencilSettings const*, GrPerspQuad const&, GrQuadType, GrPerspQuad const&, GrQuadType)
0.01%     GrAAFillRRectOp::~GrAAFillRRectOp()
0.01%     GrGLSLXferProcessor::setData(GrGLSLProgramDataManager const&, GrXferProcessor const&, GrTexture const*, SkIPoint const&)
0.01%     sampler_key(GrTextureType, GrPixelConfig, GrShaderCaps const&)
0.01%     SkPaint::nothingToDraw() const
0.01%     GrPathUtils::generateQuadraticPoints(SkPoint const&, SkPoint const&, SkPoint const&, float, SkPoint**, unsigned int)
0.01%     GrTextStrike::removeID(unsigned long)
0.01%     SkPath::SkPath(SkPath const&)
0.01%     android::uirenderer::RenderNode::setStagingDisplayList(android::uirenderer::skiapipeline::SkiaDisplayList*)
0.01%     SkRect::contains(SkIRect const&) const
0.01%     SkTDynamicHash<GrGlyph, SkPackedGlyphID, GrGlyph, 75>::find(SkPackedGlyphID const&) const
0.01%     android::uirenderer::renderthread::ReliableSurface::hook_query(ANativeWindow const*, int, int*)
0.01%     GrAAConvexPathRenderer::onDrawPath(GrPathRenderer::DrawPathArgs const&)
0.01%     SkClipStack::clipRect(SkRect const&, SkMatrix const&, SkClipOp, bool)
0.01%     android::uirenderer::renderthread::DrawFrameTask::syncFrameState(android::uirenderer::TreeInfo&)
0.01%     GrDrawingManager::getCoverageCountingPathRenderer()
0.01%     void GrVertexWriter::write<float, float, float, float>(float const&, float const&, float const&, float const&)
0.01%     SkRect::contains(SkRect const&) const
0.01%     SkTArray<GrRenderTargetOpList::OpChain, true>::checkRealloc(int)
0.01%     GrFragmentProcessor::FPItemIter<GrCoordTransform, &(GrFragmentProcessor::numCoordTransforms() const), &(GrFragmentProcessor::coordTransform(int) const)>::FPItemIter(GrPipeline const&)
0.01%     android::uirenderer::VectorDrawable::MinMaxAverage::add(float)
0.01%     SkUnPreMultiply::PMColorToColor(unsigned int)
0.01%     GrRenderTargetOpList::OpChain::prependChain(GrRenderTargetOpList::OpChain*, GrCaps const&, GrOpMemoryPool*, GrAuditTrail*)
0.01%     GrClearOp::onCombineIfPossible(GrOp*, GrCaps const&)
0.01%     GrQuadPerEdgeAA::QuadPerEdgeAAGeometryProcessor::getGLSLProcessorKey(GrShaderCaps const&, GrProcessorKeyBuilder*) const
0.01%     void GrVertexWriter::write<SkPoint, SkPoint>(GrVertexColor const&, SkPoint const&, SkPoint const&)
0.01%     GrTextBlob::Run::appendDeviceSpaceGlyph(sk_sp<GrTextStrike> const&, SkGlyph const&, SkPoint)
0.01%     GrRenderTargetContext::drawFilledRect(GrClip const&, GrPaint&&, GrAA, SkMatrix const&, SkRect const&, GrUserStencilSettings const*)
0.01%     GrOpFlushState::recordDraw(sk_sp<GrGeometryProcessor const>, GrMesh const*, int, GrPipeline::FixedDynamicState const*, GrPipeline::DynamicStateArrays const*)
0.01%     SkGpuDevice::drawImageQuad(SkImage const*, SkRect const*, SkRect const*, SkPoint const*, GrAA, GrQuadAAFlags, SkMatrix const*, SkPaint const&, SkCanvas::SrcRectConstraint)
0.01%     GrGLProgram::updatePrimitiveProcessorTextureBindings(GrPrimitiveProcessor const&, GrTextureProxy const* const*)
0.01%     virtual thunk to GrTextureProxy::~GrTextureProxy()
0.01%     GrGLGpu::sendMeshToGpu(GrPrimitiveType, GrBuffer const*, int, int)
0.01%     CircularRRectOp::CircularRRectOp(GrSimpleMeshDrawOpHelper::MakeArgs&, SkRGBA4f<(SkAlphaType)2> const&, SkMatrix const&, SkRect const&, float, float, bool)
0.01%     GrXferProcessor::getGLSLProcessorKey(GrShaderCaps const&, GrProcessorKeyBuilder*, GrSurfaceOrigin const*) const
0.01%     GrGLGpu::HWVertexArrayState::bindInternalVertexArray(GrGLGpu*, GrBuffer const*)
0.01%     make_gradient(SkGradientShaderBase const&, GrFPArgs const&, std::__1::unique_ptr<GrFragmentProcessor, std::__1::default_delete<GrFragmentProcessor> >) (.llvm.14294128914996600621)
0.01%     CircleOp::onPrepareDraws(GrMeshDrawOp::Target*)
0.01%     GrRenderTargetContext::internalClear(GrFixedClip const&, SkRGBA4f<(SkAlphaType)2> const&, GrRenderTargetContext::CanClearFullscreen)
0.01%     GrTextBlob::Run::Run(GrTextBlob*, unsigned int)
0.01%     SkClipStack::Element::Element(int, SkRect const&, SkMatrix const&, SkClipOp, bool)
0.01%     SkRRect::setRectRadii(SkRect const&, SkPoint const*)
0.01%     SkScalerContext_FreeType::generateImage(SkGlyph const&)
0.01%     char* SkArenaAlloc::commonArrayAlloc<GrMesh>(unsigned int)
0.01%     SkArenaAlloc::reset()
0.01%     _ZNK12_GLOBAL__N_115SkEmptyTypeface9onGetUPEMEv$d54b6faab7197b12e4088116f4c5be8f
0.01%     SkRRect::transform(SkMatrix const&, SkRRect*) const
0.01%     GrStyle::GrStyle(SkPaint const&)
0.01%     SkGpuDevice::~SkGpuDevice()
0.01%     (anonymous namespace)::optimize_sample_area(SkISize const&, SkRect const*, SkRect const*, SkPoint const*, SkRect*, SkRect*, SkMatrix*)
0.01%     SkPaint::operator=(SkPaint const&)
0.01%     GrResourceAllocator::assign(int*, int*, GrResourceAllocator::AssignError*)
0.01%     _ZN12_GLOBAL__N_110FillRectOp9onExecuteEP14GrOpFlushStateRK6SkRect$6bc8685becf5c4108fb52845fef67ac2
0.01%     SkRasterPipelineBlitter::Create(SkPixmap const&, SkPaint const&, SkArenaAlloc*, SkRasterPipeline const&, bool, bool)::$_2::__invoke(SkPixmap*, int, int, int, int, unsigned long)
0.01%     GrAppliedClip::GrAppliedClip(GrAppliedClip&&)
0.01%     SkStrokeRec::init(SkPaint const&, SkPaint::Style, float)
0.01%     SkStrikeCache::findOrCreateStrike(SkDescriptor const&, SkScalerContextEffects const&, SkTypeface const&)
0.01%     GrRenderTargetContext::getRTOpList()
0.01%     GrTextBlobCache::purgeStaleBlobs()
0.01%     GrGLGpu::flushRenderTarget(GrGLRenderTarget*)
0.01%     GrMesh::sendToGpu(GrMesh::SendToGpuImpl*) const
0.00%     SkImage::alphaType() const
0.00%     GrQuadPerEdgeAA::QuadPerEdgeAAGeometryProcessor::QuadPerEdgeAAGeometryProcessor(GrQuadPerEdgeAA::VertexSpec const&)
0.00%     SkPointPriv::DistanceToLineSegmentBetweenSqd(SkPoint const&, SkPoint const&, SkPoint const&)
0.00%     GrAtlasManager::addGlyphToBulkAndSetUseToken(GrDrawOpAtlas::BulkUseTokenUpdater*, GrGlyph*, GrDeferredUploadToken)
0.00%     GrPipeline::GrPipeline(GrPipeline::InitArgs const&, GrProcessorSet&&, GrAppliedClip&&)
0.00%     GrGLGpu::flushGLState(GrRenderTarget*, GrSurfaceOrigin, GrPrimitiveProcessor const&, GrPipeline const&, GrPipeline::FixedDynamicState const*, GrPipeline::DynamicStateArrays const*, int, bool)
0.00%     SkPathRef::resetToSize(int, int, int, int, int)
0.00%     GrShape::attemptToSimplifyPath()
0.00%     GrGLGpu::submit(GrGpuCommandBuffer*)
0.00%     SkPoint::normalize()
0.00%     GrGLAttribArrayState::enableVertexArrays(GrGLGpu const*, int, GrPrimitiveRestart)
0.00%     SkPaint::setColor(unsigned int)
0.00%     GrQuadPerEdgeAA::ConfigureMeshIndices(GrMeshDrawOp::Target*, GrMesh*, GrQuadPerEdgeAA::VertexSpec const&, int)
0.00%     _ZNK12_GLOBAL__N_19TextureOp4nameEv$ab67424b01b2ae857b75443a16f18610
0.00%     GrFragmentProcessor::Iter::Iter(GrPipeline const&)
0.00%     _ZN12_GLOBAL__N_19TextureOp19onCombineIfPossibleEP4GrOpRK6GrCaps$ab67424b01b2ae857b75443a16f18610
0.00%     SkTArray<Segment, true>::checkRealloc(int)
0.00%     SkCanvas::SkCanvas(sk_sp<SkBaseDevice>)
0.00%     gen_frag_proc_and_meta_keys(GrPrimitiveProcessor const&, GrFragmentProcessor const&, GrGpu*, GrShaderCaps const&, GrProcessorKeyBuilder*)
0.00%     SkPath::isRectContour(bool, int*, SkPoint const**, bool*, SkPath::Direction*, SkRect*) const
0.00%     GrTextBlobCache::makeCachedBlob(SkGlyphRunList const&, GrTextBlob::Key const&, SkMaskFilterBase::BlurRec const&, SkPaint const&, unsigned int, GrStrikeCache*)
