Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 7773
Event count: 2950806734

Overhead  Symbol
0.03%     art::Constructor_newInstanceFromSerialization(_JNIEnv*, _jclass*, _jclass*, _jclass*)
0.03%     std::__1::pair<std::__1::__hash_iterator<std::__1::__hash_node<art::OatQuickMethodHeader*, void*>*>, bool> std::__1::__hash_table<art::OatQuickMethodHeader*, std::__1::hash<art::OatQuickMethodHeader*>, std::__1::equal_to<art::OatQuickMethodHeader*>, std::__1::allocator<art::OatQuickMethodHeader*> >::__emplace_unique_key_args<art::OatQuickMethodHeader*, art::OatQuickMethodHeader* const&>(art::OatQuickMethodHeader* const&, art::OatQuickMethodHeader* const&&&)
0.03%     art::Monitor::DoNotify(art::Thread*, art::ObjPtr<art::mirror::Object>, bool)
0.03%     art::jit::JitCodeCache::FreeCodeAndData(void const*)
0.03%     art::gc::collector::ConcurrentCopying::ReclaimPhase()
0.03%     mterp_op_new_instance
0.03%     art::OatDexFile::FindClassDef(art::DexFile const&, char const*, unsigned long)
0.03%     art::mirror::Class::FindStaticField(art::Thread*, art::ObjPtr<art::mirror::Class>, art::ObjPtr<art::mirror::DexCache>, unsigned int)
0.03%     MterpInvokeDirectRange
0.02%     bool art::hiddenapi::ShouldDenyAccessToMember<art::ArtMethod>(art::ArtMethod*, std::__1::function<art::hiddenapi::AccessContext ()> const&, art::hiddenapi::AccessMethod)
0.02%     art::JNI::SetObjectArrayElement(_JNIEnv*, _jobjectArray*, int, _jobject*)
0.02%     art::RuntimeCallbacks::MonitorWaitFinished(art::Monitor*, bool)
0.02%     mterp_op_iget_byte_quick
0.02%     void std::__1::vector<art::TimingLogger::Timing, std::__1::allocator<art::TimingLogger::Timing> >::__push_back_slow_path<art::TimingLogger::Timing>(art::TimingLogger::Timing&&)
0.02%     art::InvokeWithJValues(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, _jmethodID*, jvalue const*)
0.02%     art::jit::JitCodeCache::DoCollection(art::Thread*, bool)::$_28::operator()(art::ProfilingInfo*) const
0.02%     MterpIPutObj
0.02%     art::LinkCode(art::ClassLinker*, art::ArtMethod*, art::OatFile::OatClass const*, unsigned int)
0.02%     MterpSGetU32
0.02%     art::StringFactory_newStringFromChars(_JNIEnv*, _jclass*, int, int, _jcharArray*)
0.02%     artAllocArrayFromCodeResolvedRegionTLAB
0.02%     art::ClassLinker::EnsureResolved(art::Thread*, char const*, art::ObjPtr<art::mirror::Class>)
0.02%     mterp_op_packed_switch
0.02%     art::ArtMethod::IsOverridableByDefaultMethod()
0.02%     art::ClassHierarchyAnalysis::UpdateAfterLoadingOf(art::Handle<art::mirror::Class>)
0.02%     art::JNI::ReleaseStringChars(_JNIEnv*, _jstring*, unsigned short const*)
