Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 61117
Event count: 17312568445

Overhead  Shared Object
0.03%     /data/local/tmp/TemporaryFile-3l4d9J
0.03%     /data/local/tmp/TemporaryFile-ixotAc
0.03%     /data/local/tmp/TemporaryFile-DwLlpX
0.03%     /data/local/tmp/TemporaryFile-18mfDZ
0.03%     /data/local/tmp/TemporaryFile-lbwFGH
0.03%     /system/lib64/vndk-sp-29/libz.so
0.03%     /apex/com.android.runtime/lib64/libicui18n.so
0.03%     /system/lib64/libcutils.so
0.03%     /data/local/tmp/TemporaryFile-21M2wu
0.03%     /data/local/tmp/TemporaryFile-GtWBBN
0.03%     /system/lib64/libmedia_omx.so
0.03%     /data/data/com.google.android.youtube/app_dg_cache/3009AD93F343D3DA99E7E92D6ED15CAB0D5CE20B/the.apk
0.03%     /data/local/tmp/TemporaryFile-bqdeqi
0.02%     /data/local/tmp/TemporaryFile-bUmMiN
0.02%     /data/local/tmp/TemporaryFile-R4sL5N
0.02%     /data/local/tmp/TemporaryFile-1O7lm3
0.02%     /data/local/tmp/TemporaryFile-d4mIcv
0.02%     /data/local/tmp/TemporaryFile-qFtmLC
0.02%     /data/local/tmp/TemporaryFile-UrfHjh
0.02%     /data/local/tmp/TemporaryFile-cIlHLR
0.02%     /data/local/tmp/TemporaryFile-I9AZLp
0.02%     /data/local/tmp/TemporaryFile-WNl8Dc
0.02%     /vendor/lib64/hw/android.hardware.graphics.mapper@3.0-impl-qti-display.so
0.02%     /data/local/tmp/TemporaryFile-Dqwj0l
0.02%     /data/local/tmp/TemporaryFile-7OYTre
0.02%     /vendor/lib64/libgrallocutils.so
0.02%     /data/local/tmp/TemporaryFile-bgMAaf
0.02%     /apex/com.android.conscrypt/lib64/libjavacrypto.so
0.02%     /data/local/tmp/TemporaryFile-F5wzLU
0.02%     /data/local/tmp/TemporaryFile-BjH8bb
0.02%     /system/lib64/libharfbuzz_ng.so
0.02%     /data/local/tmp/TemporaryFile-Tm0QQS
0.02%     /data/local/tmp/TemporaryFile-RGbSyF
0.02%     /data/local/tmp/TemporaryFile-qTnsTg
0.02%     /data/local/tmp/TemporaryFile-ki5PEQ
0.01%     /data/local/tmp/TemporaryFile-3IzwS7
0.01%     /data/local/tmp/TemporaryFile-4ooslw
0.01%     /data/local/tmp/TemporaryFile-PayMiG
0.01%     /data/local/tmp/TemporaryFile-VvmZlj
0.01%     /data/local/tmp/TemporaryFile-I6JozE
0.01%     /data/local/tmp/TemporaryFile-g3LeCi
0.01%     /data/local/tmp/TemporaryFile-9vltqa
0.01%     /data/local/tmp/TemporaryFile-gYduDa
0.01%     /data/local/tmp/TemporaryFile-f36WgA
0.01%     /apex/com.android.runtime/lib64/libjavacore.so
0.01%     /data/local/tmp/TemporaryFile-bt9wDM
0.01%     /data/local/tmp/TemporaryFile-8jdWB4
0.01%     /data/local/tmp/TemporaryFile-4HWtQG
0.01%     /apex/com.android.runtime/lib64/libandroidio.so
0.01%     /data/local/tmp/TemporaryFile-XQ0jyp
0.01%     /data/local/tmp/TemporaryFile-ZyiWbp
0.01%     /data/local/tmp/TemporaryFile-q6ipkp
0.01%     /data/local/tmp/TemporaryFile-se2ABf
0.01%     /data/local/tmp/TemporaryFile-2HNJ12
0.01%     /data/local/tmp/TemporaryFile-F6lfHd
0.01%     /data/local/tmp/TemporaryFile-UnCoBx
0.01%     /data/local/tmp/TemporaryFile-gxonj6
0.01%     /data/local/tmp/TemporaryFile-ZaWUaV
0.01%     /data/local/tmp/TemporaryFile-2Gh2Np
0.01%     /data/local/tmp/TemporaryFile-oLcFsa
0.01%     /data/local/tmp/TemporaryFile-esaIIO
0.01%     /system/lib64/libft2.so
0.01%     /data/local/tmp/TemporaryFile-V2h6wa
0.01%     /data/local/tmp/TemporaryFile-cQxxdO
0.01%     /data/local/tmp/TemporaryFile-gOu8xH
0.01%     /data/local/tmp/TemporaryFile-9cdnTn
0.01%     /data/local/tmp/TemporaryFile-GryX6c
0.01%     /data/local/tmp/TemporaryFile-J4TwBk
0.01%     /data/local/tmp/TemporaryFile-xmJX8K
0.01%     /data/local/tmp/TemporaryFile-ATBaxG
0.01%     /data/local/tmp/TemporaryFile-0mXrjQ
0.01%     /data/local/tmp/TemporaryFile-UDVenU
0.01%     /data/local/tmp/TemporaryFile-hFRTyQ
0.01%     /data/local/tmp/TemporaryFile-6Egg0Z
0.01%     /data/local/tmp/TemporaryFile-hYipL7
0.01%     /data/local/tmp/TemporaryFile-isCCHJ
0.01%     /data/local/tmp/TemporaryFile-XCf3eM
0.01%     /data/local/tmp/TemporaryFile-fAj8Tv
0.01%     /data/local/tmp/TemporaryFile-5sEVgU
0.01%     /system/lib64/libminikin.so
0.01%     /data/local/tmp/TemporaryFile-mzpapy
0.01%     /data/app/com.google.android.youtube-Pd0b577c0Y39n3VUBLkSSw==/oat/arm64/base.odex
0.01%     /data/local/tmp/TemporaryFile-DDN7FF
0.01%     /data/local/tmp/TemporaryFile-Xag2aV
0.01%     /data/local/tmp/TemporaryFile-eONOBO
0.01%     /data/local/tmp/TemporaryFile-mwpvfn
0.01%     /data/local/tmp/TemporaryFile-gTKWZe
0.01%     /data/local/tmp/TemporaryFile-ApeOO7
0.01%     /data/local/tmp/TemporaryFile-tcjSoV
0.01%     /data/local/tmp/TemporaryFile-yq9zh2
0.01%     /data/local/tmp/TemporaryFile-PhuAK4
0.01%     /data/local/tmp/TemporaryFile-0c37fu
0.01%     /data/local/tmp/TemporaryFile-cdVVS6
0.01%     /data/local/tmp/TemporaryFile-DoJfmg
0.01%     /data/local/tmp/TemporaryFile-AhrZd7
0.01%     /data/local/tmp/TemporaryFile-b45MTa
0.00%     /data/local/tmp/TemporaryFile-wcTArc
0.00%     /data/local/tmp/TemporaryFile-Qm7IuC
0.00%     /data/local/tmp/TemporaryFile-tfswi8
0.00%     /apex/com.android.runtime/bin/linker64
0.00%     /data/local/tmp/TemporaryFile-t1dyQJ
0.00%     /system/lib64/vndk-sp-29/libcutils.so
0.00%     /data/local/tmp/TemporaryFile-os2J7e
0.00%     /data/local/tmp/TemporaryFile-RAaPLn
0.00%     /data/local/tmp/TemporaryFile-4XftTT
0.00%     /data/local/tmp/TemporaryFile-SaXKOD
0.00%     /data/local/tmp/TemporaryFile-fsggxh
0.00%     /data/local/tmp/TemporaryFile-KY0C0n
0.00%     /data/local/tmp/TemporaryFile-uVLcSn
0.00%     /vendor/lib64/egl/eglSubDriverAndroid.so
0.00%     /data/local/tmp/TemporaryFile-YTPcoa
0.00%     /data/local/tmp/TemporaryFile-Bukxlc
0.00%     /data/local/tmp/TemporaryFile-Q7LMnZ
0.00%     /data/local/tmp/TemporaryFile-HwXhrR
0.00%     /data/local/tmp/TemporaryFile-xMflJv
0.00%     /data/local/tmp/TemporaryFile-jO950n
0.00%     /data/local/tmp/TemporaryFile-9nreUj
0.00%     /data/local/tmp/TemporaryFile-1EbW3p
0.00%     /system/lib64/libGLESv2.so
0.00%     /system/lib64/vndk-sp-29/libc++.so
0.00%     /apex/com.android.runtime/lib64/libnativehelper.so
0.00%     /vendor/lib64/libgsl.so
0.00%     /data/local/tmp/TemporaryFile-Fsl1Wz
0.00%     /data/local/tmp/TemporaryFile-k9VeTy
0.00%     /data/local/tmp/TemporaryFile-r3mwSo
0.00%     /data/local/tmp/TemporaryFile-NIHwnw
0.00%     /data/local/tmp/TemporaryFile-IFbtfF
0.00%     /data/local/tmp/TemporaryFile-DjtseP
0.00%     /system/lib64/libGLESv1_CM.so
0.00%     /data/local/tmp/TemporaryFile-jn3SlO
0.00%     /system/lib64/libz.so
0.00%     /data/local/tmp/TemporaryFile-ElWKoe
0.00%     /data/local/tmp/TemporaryFile-C3YYP3
0.00%     /vendor/lib64/egl/libEGL_adreno.so
0.00%     /data/local/tmp/TemporaryFile-PYh29r
0.00%     /data/local/tmp/TemporaryFile-IdLu26
0.00%     /system/lib64/libsensor.so
0.00%     /data/local/tmp/TemporaryFile-spPgVa
0.00%     /data/local/tmp/TemporaryFile-kwTyft
0.00%     /data/local/tmp/TemporaryFile-Vw8GEA
0.00%     /data/local/tmp/TemporaryFile-CqvmT3
0.00%     /data/local/tmp/TemporaryFile-lSHWeT
0.00%     /data/local/tmp/TemporaryFile-RmHdZW
0.00%     /system/lib64/libnetd_client.so
0.00%     /data/local/tmp/TemporaryFile-e2mI7Y
0.00%     /data/local/tmp/TemporaryFile-qpmmJ6
0.00%     /data/local/tmp/TemporaryFile-Sru5Eo
0.00%     /data/local/tmp/TemporaryFile-S3vcjY
0.00%     /data/local/tmp/TemporaryFile-WWsIbM
0.00%     /data/local/tmp/TemporaryFile-e0mq0F
0.00%     /data/local/tmp/TemporaryFile-Sfdqhb
0.00%     /data/app/com.google.android.youtube-Pd0b577c0Y39n3VUBLkSSw==/lib/arm64/libjsc.so
0.00%     /data/local/tmp/TemporaryFile-Fd32Mm
0.00%     /data/local/tmp/TemporaryFile-HUwSqn
0.00%     /data/local/tmp/TemporaryFile-GXrGiN
0.00%     /system/lib64/libinput.so
0.00%     /data/local/tmp/TemporaryFile-AcTeM4
0.00%     /data/local/tmp/TemporaryFile-AWuWMg
0.00%     /data/local/tmp/TemporaryFile-ziLDip
0.00%     /data/local/tmp/TemporaryFile-peADxt
0.00%     /system/lib64/libbase.so
0.00%     /data/local/tmp/TemporaryFile-ihNlvo
0.00%     /data/local/tmp/TemporaryFile-tixCwX
0.00%     /data/local/tmp/TemporaryFile-5u12ij
0.00%     /data/local/tmp/TemporaryFile-HkurgB
0.00%     /data/local/tmp/TemporaryFile-aLeyNm
0.00%     /data/local/tmp/TemporaryFile-kMKmoS
0.00%     /data/local/tmp/TemporaryFile-TwZQoo
0.00%     /system/lib64/libEGL.so
0.00%     /vendor/lib64/hw/gralloc.sm6150.so
0.00%     /data/local/tmp/TemporaryFile-mQmuFb
0.00%     /data/local/tmp/TemporaryFile-6XO3Iv
0.00%     /data/local/tmp/TemporaryFile-swL4Ka
0.00%     /data/local/tmp/TemporaryFile-v6jBsA
0.00%     /system/lib64/libartpalette-system.so
0.00%     /data/local/tmp/TemporaryFile-JZXp9u
0.00%     /data/local/tmp/TemporaryFile-TK9aVz
0.00%     /data/local/tmp/TemporaryFile-6WcEsZ
0.00%     /data/local/tmp/TemporaryFile-VrxUsN
0.00%     /data/local/tmp/TemporaryFile-2IDzo5
