Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 100 --call-graph fp --app com.zamface
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 13338
Event count: 51212928049

Overhead  Symbol
0.02%     GrRefCachedBitmapTextureProxy(GrRecordingContext*, SkBitmap const&, GrSamplerState const&, float*)
0.02%     GrRectanizerSkyline::addRect(int, int, SkIPoint16*)
0.02%     GrTextBlob::flush(GrTextTarget*, SkSurfaceProps const&, GrDistanceFieldAdjustTable const*, SkPaint const&, SkRGBA4f<(SkAlphaType)2> const&, GrClip const&, SkMatrix const&, float, float)
0.02%     GrProcessorSet::finalize(GrProcessorAnalysisColor const&, GrProcessorAnalysisCoverage, GrAppliedClip const*, GrUserStencilSettings const*, GrFSAAType, GrCaps const&, GrClampType, SkRGBA4f<(SkAlphaType)2>*)
0.02%     SkLRUCache<GrProgramDesc, std::__1::unique_ptr<GrGLGpu::ProgramCache::Entry, std::__1::default_delete<GrGLGpu::ProgramCache::Entry> >, GrGLGpu::ProgramCache::DescHash>::find(GrProgramDesc const&)
0.02%     GrTextBlob::VertexRegenerator::VertexRegenerator(GrResourceProvider*, GrTextBlob*, int, int, SkMatrix const&, float, float, unsigned int, GrDeferredUploadTarget*, GrStrikeCache*, GrAtlasManager*, SkStrikeCache::ExclusiveStrikePtr*)
0.02%     GrGLGpu::resolveAndGenerateMipMapsForProcessorTextures(GrPrimitiveProcessor const&, GrPipeline const&, GrTextureProxy const* const*, int)
0.02%     _ZN12_GLOBAL__N_114AAConvexPathOp14onPrepareDrawsEPN12GrMeshDrawOp6TargetE$5563eafe810013d6c37840a44e6d6645
0.02%     SkCanvas::restore()
0.02%     GrOpFlushState::executeDrawsAndUploadsForMeshDrawOp(GrOp const*, SkRect const&, GrProcessorSet&&, unsigned int, GrUserStencilSettings const*)
0.02%     SkBitmapProcState::maxCountForBufferSize(unsigned long) const
0.02%     GrTextBlob::makeOp(GrTextBlob::SubRun const&, int, unsigned short, unsigned short, SkMatrix const&, float, float, SkIRect const&, SkPaint const&, SkRGBA4f<(SkAlphaType)2> const&, SkSurfaceProps const&, GrDistanceFieldAdjustTable const*, GrTextTarget*)
0.02%     _ZN12_GLOBAL__N_19TextureOp14onPrepareDrawsEPN12GrMeshDrawOp6TargetE$ab67424b01b2ae857b75443a16f18610
0.02%     SkTDynamicHash<GrGlyph, SkPackedGlyphID, GrGlyph, 75>::find(SkPackedGlyphID const&) const
0.01%     GrGLGpu::ProgramCache::refProgram(GrGLGpu*, GrRenderTarget*, GrSurfaceOrigin, GrPrimitiveProcessor const&, GrTextureProxy const* const*, GrPipeline const&, bool)
0.01%     SkCanvas::onDrawPath(SkPath const&, SkPaint const&)
0.01%     GrFragmentProcessor::Iter::next()
0.01%     SkTDynamicHash<GrTextureProxy, GrUniqueKey, GrProxyProvider::UniquelyKeyedProxyHashTraits, 75>::innerRemove(GrUniqueKey const&)
0.01%     (anonymous namespace)::write_quad(GrVertexWriter*, GrQuadPerEdgeAA::VertexSpec const&, (anonymous namespace)::CoverageMode, (anonymous namespace)::SkNx<4, float>, SkRGBA4f<(SkAlphaType)2>, SkRect const&, (anonymous namespace)::Vertices const&)
0.01%     crc32::hash_fn(void const*, unsigned long, unsigned int)
0.01%     (anonymous namespace)::convert_noninflect_cubic_to_quads_with_constraint(SkPoint const*, float, SkPathPriv::FirstDirection, SkTArray<SkPoint, true>*, int)
0.01%     GrTextBlob::computeSubRunBounds(SkRect*, int, int, SkMatrix const&, float, float, bool)
0.01%     GrRenderTargetOpList::OpChain::prependChain(GrRenderTargetOpList::OpChain*, GrCaps const&, GrOpMemoryPool*, GrAuditTrail*)
0.01%     SkMatrix::mapRect(SkRect*, SkRect const&) const
0.01%     SkPixmap::getColor(int, int) const
0.01%     GrAtlasTextOp::MakeBitmap(GrRecordingContext*, GrPaint&&, GrMaskFormat, int, bool)
0.01%     GrTextureProxy::GrTextureProxy(sk_sp<GrSurface>, GrSurfaceOrigin)
0.01%     swizzle_or_premul(SkImageInfo const&, void*, unsigned long, SkImageInfo const&, void const*, unsigned long, SkColorSpaceXformSteps const&) (.llvm.11828248521860735104)
0.01%     GrAAFillRRectOp::GrAAFillRRectOp(GrShaderCaps const&, SkMatrix const&, SkRRect const&, GrPaint&&)
0.01%     android::uirenderer::$_2::__invoke(void const*, SkCanvas*, SkMatrix const&)
0.01%     _ZNSt3__110__function6__funcIZN7android10uirenderer10RenderNode15prepareTreeImplERNS3_12TreeObserverERNS3_8TreeInfoEbE3$_0NS_9allocatorIS9_EEFvPS4_S6_S8_bEEclEOSC_S6_S8_Ob$8daaf373ac3a1084dceb29e879f75ddc
0.01%     SkPathRef::Editor::Editor(sk_sp<SkPathRef>*, int, int)
0.01%     virtual thunk to GrTexture::asTexture()
0.01%     SkStrike::lookupByPackedGlyphID(SkPackedGlyphID, SkStrike::MetricsType)
0.01%     virtual thunk to GrTexture::willRemoveLastRefOrPendingIO()
0.01%     SkClipStackDevice::onRestore()
0.01%     GrProxyProvider::createWrapped(sk_sp<GrTexture>, GrSurfaceOrigin)
0.01%     SkPath::internalGetConvexity() const
0.01%     GrProgramDesc::Build(GrProgramDesc*, GrRenderTarget const*, GrPrimitiveProcessor const&, bool, GrPipeline const&, GrGpu*)
0.01%     SkMatrix::postTranslate(float, float)
0.01%     SkRRect::initializeRect(SkRect const&)
0.01%     android::uirenderer::$_28::__invoke(void const*, SkCanvas*, SkMatrix const&)
0.01%     SkScan::FillIRect(SkIRect const&, SkRegion const*, SkBlitter*)
0.01%     swizzle_index_to_n32(void*, unsigned char const*, int, int, int, int, unsigned int const*)
0.01%     SkUnPreMultiply::PMColorToColor(unsigned int)
0.01%     (anonymous namespace)::TextureOp::TextureOp(sk_sp<GrTextureProxy>, GrSamplerState::Filter, SkRGBA4f<(SkAlphaType)2> const&, GrPerspQuad const&, GrQuadType, SkRect const&, SkCanvas::SrcRectConstraint, GrPerspQuad const*, GrQuadType, GrAAType, GrQuadAAFlags, sk_sp<GrColorSpaceXform>)
0.01%     GrFragmentProcessor::hasConstantOutputForConstantInput(SkRGBA4f<(SkAlphaType)2>, SkRGBA4f<(SkAlphaType)2>*) const
0.01%     GrResourceCache::refAndMakeResourceMRU(GrGpuResource*)
0.01%     GrGLAttribArrayState::set(GrGLGpu*, int, GrBuffer const*, GrVertexAttribType, GrSLType, int, unsigned long, int)
0.01%     android::uirenderer::renderthread::CanvasContext::prepareTree(android::uirenderer::TreeInfo&, long*, long, android::uirenderer::RenderNode*)
0.01%     GrRenderTargetOpList::onExecute(GrOpFlushState*)
0.01%     SkPoint::normalize()
0.01%     GrAtlasTextOp::onCombineIfPossible(GrOp*, GrCaps const&)
0.01%     SkGlyphRunBuilder::makeGlyphRun(SkFont const&, SkSpan<unsigned short const>, SkSpan<SkPoint const>, SkSpan<char const>, SkSpan<unsigned int const>)
0.01%     GrFragmentProcessor::Iter::Iter(GrPipeline const&)
0.01%     android::uirenderer::DisplayListData::draw(SkCanvas*) const
0.01%     SkCanvas::onDrawRect(SkRect const&, SkPaint const&)
0.01%     android::uirenderer::$_9::__invoke(void const*, SkCanvas*, SkMatrix const&)
0.01%     GrTextBlobCache::makeMRU(GrTextBlob*)
0.01%     GrGLGpu::HWVertexArrayState::bindInternalVertexArray(GrGLGpu*, GrBuffer const*)
0.01%     GrGLGpu::bindTexture(int, GrSamplerState, GrGLTexture*)
0.01%     SkPaintToGrPaint(GrRecordingContext*, GrColorSpaceInfo const&, SkPaint const&, SkMatrix const&, GrPaint*)
0.01%     SkTDynamicHash<GrTextureProxy, GrUniqueKey, GrProxyProvider::UniquelyKeyedProxyHashTraits, 75>::find(GrUniqueKey const&) const
0.01%     GrRenderTargetContext::drawFilledRectAsClear(GrClip const&, GrPaint&&, GrAA, SkMatrix const&, SkRect const&)
0.01%     SkEvalCubicAt(SkPoint const*, float, SkPoint*, SkPoint*, SkPoint*)
0.01%     SkPaint::computeFastBounds(SkRect const&, SkRect*) const
0.01%     GrGLProgram::updatePrimitiveProcessorTextureBindings(GrPrimitiveProcessor const&, GrTextureProxy const* const*)
0.01%     GrTextBlob::VertexRegenerator::regenerate(GrTextBlob::VertexRegenerator::Result*)
0.01%     void GrVertexWriter::write<SkPoint, SkPoint>(GrVertexColor const&, SkPoint const&, SkPoint const&)
0.01%     SkMatrix::setConcat(SkMatrix const&, SkMatrix const&)
0.01%     GrGLGpu::draw(GrRenderTarget*, GrSurfaceOrigin, GrPrimitiveProcessor const&, GrPipeline const&, GrPipeline::FixedDynamicState const*, GrPipeline::DynamicStateArrays const*, GrMesh const*, int)
0.01%     GrTextBlob::Run::appendDeviceSpaceGlyph(sk_sp<GrTextStrike> const&, SkGlyph const&, SkPoint)
0.01%     _ZN12_GLOBAL__N_19TextureOp19onCombineIfPossibleEP4GrOpRK6GrCaps$ab67424b01b2ae857b75443a16f18610
0.01%     SkGpuDevice::drawGlyphRunList(SkGlyphRunList const&)
0.01%     sk_sp<GrTextStrike>::~sk_sp()
0.01%     SkGlyphRunBuilder::drawTextBlob(SkPaint const&, SkTextBlob const&, SkPoint, SkBaseDevice*)
0.01%     android::Paint::~Paint()
0.01%     GrProcessorSet::operator==(GrProcessorSet const&) const
0.01%     AutoDrawLooper::AutoDrawLooper(SkCanvas*, SkPaint const&, bool, SkRect const*)
0.01%     GrGLProgram::updateUniformsAndTextureBindings(GrRenderTarget const*, GrSurfaceOrigin, GrPrimitiveProcessor const&, GrPipeline const&, GrTextureProxy const* const*)
0.01%     SkPaint::operator=(SkPaint const&)
0.01%     GrClearOp::onCombineIfPossible(GrOp*, GrCaps const&)
0.01%     GrRenderTargetContext::internalClear(GrFixedClip const&, SkRGBA4f<(SkAlphaType)2> const&, GrRenderTargetContext::CanClearFullscreen)
0.01%     SkPathRef::getRRect() const
0.01%     GrProxyProvider::findProxyByUniqueKey(GrUniqueKey const&, GrSurfaceOrigin)
0.01%     SkTArray<unsigned int, false>::checkRealloc(int)
0.01%     SkClipStack::Element::Element(int, SkRect const&, SkMatrix const&, SkClipOp, bool)
0.01%     SkTDynamicHash<GrTextureProxy, GrUniqueKey, GrProxyProvider::UniquelyKeyedProxyHashTraits, 75>::innerAdd(GrTextureProxy*)
0.01%     GrColorSpaceInfo::colorSpaceXformFromSRGB() const
0.01%     GrAAFillRRectOp::finalize(GrCaps const&, GrAppliedClip const*, GrFSAAType, GrClampType)
0.01%     GrQuadPerEdgeAA::QuadPerEdgeAAGeometryProcessor::getGLSLProcessorKey(GrShaderCaps const&, GrProcessorKeyBuilder*) const
0.01%     GrAtlasTextOp::~GrAtlasTextOp()
0.01%     GrClipStackClip::apply(GrRecordingContext*, GrRenderTargetContext*, bool, bool, GrAppliedClip*, SkRect*) const
0.01%     SkFindUnitQuadRoots(float, float, float, float*)
0.01%     SkCodec::conversionSupported(SkImageInfo const&, bool, bool)
0.01%     SkCanvas::onDrawImageRect(SkImage const*, SkRect const*, SkRect const&, SkPaint const*, SkCanvas::SrcRectConstraint)
0.00%     SkImage_Raster::refPinnedTextureProxy(GrRecordingContext*, unsigned int*) const
0.00%     GrFragmentProcessor::getGLSLProcessorKey(GrShaderCaps const&, GrProcessorKeyBuilder*) const
0.00%     GrPrimitiveProcessor::AttributeSet::init(GrPrimitiveProcessor::Attribute const*, int)
0.00%     _ZN12_GLOBAL__N_110FillRectOp14onPrepareDrawsEPN12GrMeshDrawOp6TargetE$6bc8685becf5c4108fb52845fef67ac2
0.00%     SkConservativeClip::opRect(SkRect const&, SkMatrix const&, SkIRect const&, SkRegion::Op, bool)
0.00%     android::uirenderer::Matrix4::mapRect(android::uirenderer::Rect&) const
0.00%     GrSimpleMeshDrawOpHelper::GrSimpleMeshDrawOpHelper(GrSimpleMeshDrawOpHelper::MakeArgs const&, GrAAType, GrSimpleMeshDrawOpHelper::Flags)
0.00%     GrDrawOpAtlas::setLastUseTokenBulk(GrDrawOpAtlas::BulkUseTokenUpdater const&, GrDeferredUploadToken)
0.00%     SkImage_Raster::onPinAsTexture(GrContext*) const
0.00%     SkPath::~SkPath()
0.00%     GrGpuRTCommandBuffer::draw(GrPrimitiveProcessor const&, GrPipeline const&, GrPipeline::FixedDynamicState const*, GrPipeline::DynamicStateArrays const*, GrMesh const*, int, SkRect const&)
0.00%     std::__1::vector<android::uirenderer::WorkQueue::WorkItem, std::__1::allocator<android::uirenderer::WorkQueue::WorkItem> >::erase(std::__1::__wrap_iter<android::uirenderer::WorkQueue::WorkItem const*>, std::__1::__wrap_iter<android::uirenderer::WorkQueue::WorkItem const*>)
0.00%     GrAAFillRRectOp::onExecute(GrOpFlushState*, SkRect const&)
0.00%     SkGpuDevice::drawPath(SkPath const&, SkPaint const&, bool)
0.00%     GrTextBlob::mustRegenerate(SkPaint const&, bool, SkMaskFilterBase::BlurRec const&, SkMatrix const&, float, float)
0.00%     GrRenderTargetOpList::forwardCombine(GrCaps const&)
0.00%     GrRenderTargetOpList::OpChain& SkTArray<GrRenderTargetOpList::OpChain, true>::emplace_back<std::__1::unique_ptr<GrOp, std::__1::default_delete<GrOp> >, GrProcessorSet::Analysis&, GrAppliedClip*&, GrXferProcessor::DstProxy const*&>(std::__1::unique_ptr<GrOp, std::__1::default_delete<GrOp> >&&, GrProcessorSet::Analysis&&&, GrAppliedClip*&&&, GrXferProcessor::DstProxy const*&&&)
0.00%     GrIORef<GrGpuResource>::completedRead() const
0.00%     non-virtual thunk to GrOpFlushState::makeVertexSpace(unsigned long, int, sk_sp<GrBuffer const>*, int*)
0.00%     SkCanvas::translate(float, float)
0.00%     android::uirenderer::$_22::__invoke(void const*, SkCanvas*, SkMatrix const&)
0.00%     SkTextBlob::RunRecord::Next(SkTextBlob::RunRecord const*)
0.00%     GrProcessorSet::GrProcessorSet(GrPaint&&)
0.00%     SkStrikeCache::findOrCreateScopedStrike(SkDescriptor const&, SkScalerContextEffects const&, SkTypeface const&)
0.00%     GrOpFlushState::recordDraw(sk_sp<GrGeometryProcessor const>, GrMesh const*, int, GrPipeline::FixedDynamicState const*, GrPipeline::DynamicStateArrays const*)
0.00%     GrAAFillRRectOp::ClassID()
0.00%     _ZN12_GLOBAL__N_110FillRectOp19onCombineIfPossibleEP4GrOpRK6GrCaps$6bc8685becf5c4108fb52845fef67ac2
0.00%     SkMatrix::Trans_pts(SkMatrix const&, SkPoint*, SkPoint const*, int)
0.00%     GrReducedClip::GrReducedClip(SkClipStack const&, SkRect const&, GrCaps const*, int, int, int)
0.00%     GrGLGpu::flushProgram(sk_sp<GrGLProgram>)
0.00%     GrResourceAllocator::addInterval(GrSurfaceProxy*, unsigned int, unsigned int)
0.00%     GrMesh::sendToGpu(GrMesh::SendToGpuImpl*) const
0.00%     GrRenderTargetContext::getRTOpList()
0.00%     GrAtlasTextOp::onExecute(GrOpFlushState*, SkRect const&)
0.00%     (anonymous namespace)::FillRectOp::Make(GrRecordingContext*, GrPaint&&, GrAAType, GrQuadAAFlags, GrUserStencilSettings const*, GrPerspQuad const&, GrQuadType, GrPerspQuad const&, GrQuadType) (.llvm.2240168481947009908)
0.00%     GrDrawingManager::getCoverageCountingPathRenderer()
0.00%     SkGlyphRunListPainter::processGlyphRunList(SkGlyphRunList const&, SkMatrix const&, SkSurfaceProps const&, bool, GrTextContext::Options const&, SkGlyphRunPainterInterface*)
0.00%     generate_filtered_color(SkPaint const&, GrColorSpaceInfo const&)
0.00%     _ZNK12_GLOBAL__N_19TextureOp4nameEv$ab67424b01b2ae857b75443a16f18610
0.00%     gr_primitive_type_to_gl_mode(GrPrimitiveType) (.llvm.14289338179990064547)
0.00%     GrTextBlobCache::BlobIDCacheEntry::find(GrTextBlob::Key const&) const
0.00%     std::__1::__vector_base<SkGlyphRun, std::__1::allocator<SkGlyphRun> >::clear()
0.00%     sk_sp<GrBufferAllocPool::CpuBufferCache>::~sk_sp()
0.00%     GrSimpleMeshDrawOpHelper::isCompatible(GrSimpleMeshDrawOpHelper const&, GrCaps const&, SkRect const&, SkRect const&, bool) const
0.00%     SkPath::Iter::consumeDegenerateSegments(bool)
0.00%     SkImage::alphaType() const
0.00%     SkCanvas::drawColor(unsigned int, SkBlendMode)
0.00%     GrGLProgram::setRenderTargetState(GrRenderTarget const*, GrSurfaceOrigin, GrPrimitiveProcessor const&)
0.00%     SkPath::addPath(SkPath const&, SkMatrix const&, SkPath::AddPathMode)
0.00%     SkStrikeCache::findOrCreateStrike(SkDescriptor const&, SkScalerContextEffects const&, SkTypeface const&)
0.00%     GrTextureOp::Make(GrRecordingContext*, sk_sp<GrTextureProxy>, GrSamplerState::Filter, SkRGBA4f<(SkAlphaType)2> const&, SkRect const&, SkRect const&, GrAAType, GrQuadAAFlags, SkCanvas::SrcRectConstraint, SkMatrix const&, sk_sp<GrColorSpaceXform>)
0.00%     GrOp::execute(GrOpFlushState*, SkRect const&)
0.00%     SkContourMeasure::distanceToSegment(float, float*) const
0.00%     GrPathUtils::convertCubicToQuadsConstrainToTangents(SkPoint const*, float, SkPathPriv::FirstDirection, SkTArray<SkPoint, true>*)
0.00%     GrOpFlushState::Draw::~Draw()
0.00%     gen_frag_proc_and_meta_keys(GrPrimitiveProcessor const&, GrFragmentProcessor const&, GrGpu*, GrShaderCaps const&, GrProcessorKeyBuilder*)
0.00%     make_gradient(SkGradientShaderBase const&, GrFPArgs const&, std::__1::unique_ptr<GrFragmentProcessor, std::__1::default_delete<GrFragmentProcessor> >) (.llvm.14294128914996600621)
0.00%     non-virtual thunk to GrOpFlushState::allocator()
0.00%     SkPaint::nothingToDraw() const
0.00%     GrQuadPerEdgeAA::QuadPerEdgeAAGeometryProcessor::initializeAttrs(GrQuadPerEdgeAA::VertexSpec const&)
0.00%     android::uirenderer::Matrix4::translate(float, float, float)
0.00%     GrGpu::didWriteToSurface(GrSurface*, GrSurfaceOrigin, SkIRect const*, unsigned int) const
0.00%     GrTextBlob::SubRun::computeTranslation(SkMatrix const&, float, float, float*, float*)
0.00%     _ZN12_GLOBAL__N_19TextureOp8finalizeERK6GrCapsPK13GrAppliedClip10GrFSAAType11GrClampType$ab67424b01b2ae857b75443a16f18610
0.00%     SkStrokeRec::init(SkPaint const&, SkPaint::Style, float)
0.00%     android::uirenderer::skiapipeline::SkiaOpenGLPipeline::draw(android::uirenderer::renderthread::Frame const&, SkRect const&, SkRect const&, android::uirenderer::LightGeometry const&, android::uirenderer::LayerUpdateQueue*, android::uirenderer::Rect const&, bool, android::uirenderer::LightInfo const&, std::__1::vector<android::sp<android::uirenderer::RenderNode>, std::__1::allocator<android::sp<android::uirenderer::RenderNode> > > const&, android::uirenderer::FrameInfoVisualizer*)
0.00%     virtual thunk to GrRenderTargetProxy::instantiate(GrResourceProvider*)
0.00%     SkTArray<unsigned int, true>::checkRealloc(int)
0.00%     GrTextureContext::GrTextureContext(GrRecordingContext*, sk_sp<GrTextureProxy>, sk_sp<SkColorSpace>)
0.00%     SkArenaAlloc::reset()
0.00%     GrBufferAllocPool::CpuBufferCache::makeBuffer(unsigned long, bool)
0.00%     android::uirenderer::renderthread::ReliableSurface::dequeueBuffer(ANativeWindowBuffer**, int*)
0.00%     GrGLGpu::flushGLState(GrRenderTarget*, GrSurfaceOrigin, GrPrimitiveProcessor const&, GrPipeline const&, GrPipeline::FixedDynamicState const*, GrPipeline::DynamicStateArrays const*, int, bool)
0.00%     GrGpu::wrapBackendRenderTarget(GrBackendRenderTarget const&)
0.00%     GrGLGpu::clear(GrFixedClip const&, SkRGBA4f<(SkAlphaType)2> const&, GrRenderTarget*, GrSurfaceOrigin)
0.00%     GrAtlasTextOp::flush(GrMeshDrawOp::Target*, GrAtlasTextOp::FlushInfo*) const
0.00%     GrPaint::isConstantBlendedColor(SkRGBA4f<(SkAlphaType)2>*) const
0.00%     GrRenderTargetOpList::gatherProxyIntervals(GrResourceAllocator*) const
0.00%     std::__1::__split_buffer<android::uirenderer::WorkQueue::WorkItem, std::__1::allocator<android::uirenderer::WorkQueue::WorkItem>&>::~__split_buffer()
0.00%     SkGpuDevice::drawPaint(SkPaint const&)
0.00%     GrLinearGradientLayout::onGetGLSLProcessorKey(GrShaderCaps const&, GrProcessorKeyBuilder*) const
0.00%     GrGLGpu::flushScissor(GrScissorState const&, GrGLIRect const&, GrSurfaceOrigin)
0.00%     GrClearOp::~GrClearOp()
0.00%     sampler_key(GrTextureType, GrPixelConfig, GrShaderCaps const&)
0.00%     GrRenderTargetContext::drawGlyphRunList(GrClip const&, SkMatrix const&, SkGlyphRunList const&)
0.00%     GrMeshDrawOp::Target::recordDraw(sk_sp<GrGeometryProcessor const>, GrMesh const*, int)
0.00%     GrGLCaps::validateBackendRenderTarget(GrBackendRenderTarget const&, SkColorType) const
0.00%     SkRect::contains(SkRect const&) const
0.00%     GrSurfaceProxy::instantiateImpl(GrResourceProvider*, int, bool, GrSurfaceFlags, GrMipMapped, GrUniqueKey const*)
0.00%     GrOpList::prepare(GrOpFlushState*)
0.00%     GrTextBlobCache::remove(GrTextBlob*)
0.00%     GrXferProcessor::getGLSLProcessorKey(GrShaderCaps const&, GrProcessorKeyBuilder*, GrSurfaceOrigin const*) const
0.00%     SkPathPriv::IsSimpleClosedRect(SkPath const&, SkRect*, SkPath::Direction*, unsigned int*)
0.00%     std::__1::vector<android::uirenderer::WorkQueue::WorkItem, std::__1::allocator<android::uirenderer::WorkQueue::WorkItem> >::reserve(unsigned long)
0.00%     android::uirenderer::skiapipeline::SkiaPipeline::renderFrame(android::uirenderer::LayerUpdateQueue const&, SkRect const&, std::__1::vector<android::sp<android::uirenderer::RenderNode>, std::__1::allocator<android::sp<android::uirenderer::RenderNode> > > const&, bool, android::uirenderer::Rect const&, sk_sp<SkSurface>, SkMatrix const&)
0.00%     sk_free(void*)
0.00%     virtual thunk to GrGLRenderTarget::~GrGLRenderTarget()
0.00%     non-virtual thunk to GrGpuBuffer::unref() const
0.00%     GrDrawingManager::executeOpLists(int, int, GrOpFlushState*, int*)
0.00%     crop_filled_rect(int, int, GrClip const&, SkMatrix const&, SkRect*, SkRect*)
0.00%     SkCanvas::setMatrix(SkMatrix const&)
0.00%     GrClipStackClip::quickContains(SkRRect const&) const
0.00%     SkLinearGradient::asFragmentProcessor(GrFPArgs const&) const
0.00%     GrStyle::SimpleFill()
0.00%     GrPipeline::GrPipeline(GrPipeline::InitArgs const&, GrProcessorSet&&, GrAppliedClip&&)
0.00%     GrGLGpu::SamplerObjectCache::bindSampler(int, GrSamplerState const&)
0.00%     GrGLGpu::sendMeshToGpu(GrPrimitiveType, GrBuffer const*, int, int)
0.00%     GrBufferAllocPool::unmap()
0.00%     SkClipStack::internalQuickContains(SkRRect const&) const
0.00%     GrTextureProxy::instantiate(GrResourceProvider*)
