Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 100 --call-graph fp --app com.zamface
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 14134
Event count: 38482404283

Overhead  Symbol
1.45%     art::InternTable::Table::VisitRoots(art::RootVisitor*)
1.43%     art::gc::collector::ConcurrentCopying::IsMarked(art::mirror::Object*)
1.36%     art::ReferenceMapVisitor<art::RootCallbackVisitor, false>::VisitFrame()
1.36%     art::CodeInfo::Decode(unsigned char const*, art::CodeInfo::DecodeFlags)
1.25%     art::gc::collector::ConcurrentCopying::Copy(art::Thread*, art::mirror::Object*, art::mirror::Object*, art::MemberOffset)
1.22%     art::gc::collector::ConcurrentCopying::VisitRoots(art::mirror::CompressedReference<art::mirror::Object>**, unsigned long, art::RootInfo const&)
1.07%     art::mirror::Object::CopyObject(art::ObjPtr<art::mirror::Object>, art::ObjPtr<art::mirror::Object>, unsigned long)
0.99%     art::gc::collector::ConcurrentCopying::ProcessMarkStackRef(art::mirror::Object*)
0.90%     art::JNI::GetFieldID(_JNIEnv*, _jclass*, char const*, char const*)
0.85%     art::ClassLinker::VisitClassRoots(art::RootVisitor*, art::VisitRootFlags)
0.75%     art::JNI::DeleteLocalRef(_JNIEnv*, _jobject*)
0.68%     art::Thread::DecodeJObject(_jobject*) const
0.66%     void art::mirror::Object::VisitReferences<true, (art::VerifyObjectFlags)0, (art::ReadBarrierOption)1, art::gc::collector::ConcurrentCopying::ComputeLiveBytesAndMarkRefFieldsVisitor<false>, art::gc::collector::ConcurrentCopying::ComputeLiveBytesAndMarkRefFieldsVisitor<false> >(art::gc::collector::ConcurrentCopying::ComputeLiveBytesAndMarkRefFieldsVisitor<false> const&, art::gc::collector::ConcurrentCopying::ComputeLiveBytesAndMarkRefFieldsVisitor<false> const&)
0.63%     art::gc::collector::ConcurrentCopying::ThreadFlipVisitor::VisitRoots(art::mirror::Object***, unsigned long, art::RootInfo const&)
0.56%     art::IndirectReferenceTable::GetChecked(void*) const
0.54%     art::ReadBarrier::Mark(art::mirror::Object*)
0.52%     art::Mutex::ExclusiveUnlock(art::Thread*)
0.51%     art::gc::collector::ConcurrentCopying::ImmuneSpaceScanObjVisitor::Callback(art::mirror::Object*, void*)
0.50%     art::JNI::SetFloatField(_JNIEnv*, _jobject*, _jfieldID*, float)
0.49%     artInstanceOfFromCode
0.48%     art::Mutex::ExclusiveLock(art::Thread*)
0.46%     art::gc::collector::ConcurrentCopying::CopyingPhase()
0.36%     art::IndirectReferenceTable::Add(art::IRTSegmentState, art::ObjPtr<art::mirror::Object>, std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >*)
0.35%     void art::gc::accounting::SpaceBitmap<8ul>::VisitMarkedRange<art::gc::collector::ConcurrentCopying::ImmuneSpaceScanObjVisitor const&>(unsigned long, unsigned long, art::gc::collector::ConcurrentCopying::ImmuneSpaceScanObjVisitor const&&&) const
0.35%     void art::gc::accounting::SpaceBitmap<8ul>::VisitMarkedRange<art::gc::collector::ConcurrentCopying::CopyingPhase()::$_8&>(unsigned long, unsigned long, art::gc::collector::ConcurrentCopying::CopyingPhase()::$_8&&&) const
0.33%     art::JNI::GetObjectField(_JNIEnv*, _jobject*, _jfieldID*)
0.33%     void art::Thread::VisitRoots<false>(art::RootVisitor*)
0.31%     art::ArtMethod::GetOatQuickMethodHeader(unsigned long)
0.28%     art::arm64::Arm64Context::FillCalleeSaves(unsigned char*, art::QuickMethodFrameInfo const&)
0.27%     void art::gc::accounting::CardTable::ModifyCardsAtomic<art::gc::AgeCardVisitor, art::VoidFunctor>(unsigned char*, unsigned char*, art::gc::AgeCardVisitor const&, art::VoidFunctor const&)
0.26%     art_quick_imt_conflict_trampoline
0.26%     art::FindFieldID(art::ScopedObjectAccess const&, _jclass*, char const*, char const*, bool)
0.26%     art::Thread::ModifySuspendCountInternal(art::Thread*, int, art::Atomic<int>*, art::SuspendReason)
0.24%     art::InvokeWithVarArgs(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, _jmethodID*, std::__va_list)
0.23%     art::OatQuickMethodHeader::GetFrameInfo() const
0.23%     art::JNI::NewObjectV(_JNIEnv*, _jclass*, _jmethodID*, std::__va_list)
0.22%     art::CodeInfo::BinarySearchNativePc(unsigned int) const
0.20%     art::mirror::Object::Clone(art::Thread*)
0.19%     art::GoToRunnable(art::Thread*) (.llvm.3953742762497877575)
0.19%     art::gc::collector::ConcurrentCopying::CopyingPhase()::$_7::operator()(art::mirror::Object*) const
0.19%     art::InvokeVirtualOrInterfaceWithVarArgs(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, _jmethodID*, std::__va_list)
0.19%     art::JNI::NewLocalRef(_JNIEnv*, _jobject*)
0.18%     art::gc::collector::ConcurrentCopying::PushOntoMarkStack(art::Thread*, art::mirror::Object*)
0.17%     art::JniMethodStart(art::Thread*)
0.17%     art::JNI::GetObjectClass(_JNIEnv*, _jobject*)
0.17%     art::System_arraycopy(_JNIEnv*, _jclass*, _jobject*, int, _jobject*, int, int)
0.16%     bool art::gc::collector::ConcurrentCopying::TestAndSetMarkBitForRef<true>(art::mirror::Object*)
0.15%     art::JNI::GetLongField(_JNIEnv*, _jobject*, _jfieldID*)
0.14%     art::gc::collector::ConcurrentCopying::GrayImmuneObjectVisitor<true>::Callback(art::mirror::Object*, void*)
0.14%     art::gc::ReferenceProcessor::DelayReferenceReferent(art::ObjPtr<art::mirror::Class>, art::ObjPtr<art::mirror::Reference>, art::gc::collector::GarbageCollector*)
0.14%     art::JNI::CallBooleanMethodV(_JNIEnv*, _jobject*, _jmethodID*, std::__va_list)
0.14%     art::IndirectReferenceTable::Remove(art::IRTSegmentState, void*)
0.14%     art::JNI::GetObjectArrayElement(_JNIEnv*, _jobjectArray*, int)
0.13%     void art::ArtMethod::VisitRoots<(art::ReadBarrierOption)1, art::gc::collector::ConcurrentCopying::ComputeLiveBytesAndMarkRefFieldsVisitor<true> const>(art::gc::collector::ConcurrentCopying::ComputeLiveBytesAndMarkRefFieldsVisitor<true> const&, art::PointerSize)
0.13%     art_quick_lock_object
0.12%     void art::mirror::ObjectArray<art::mirror::Object>::AssignableCheckingMemcpy<false>(int, art::ObjPtr<art::mirror::ObjectArray<art::mirror::Object> >, int, int, bool)
0.12%     _jthrowable* art::JNIEnvExt::AddLocalReference<_jthrowable*>(art::ObjPtr<art::mirror::Object>)
0.12%     art::CodeInfo::GetRegisterMaskOf(art::StackMap const&) const
0.12%     art::JNI::GetIntField(_JNIEnv*, _jobject*, _jfieldID*)
0.12%     art::CodeInfo::GetStackMapForNativePcOffset(unsigned int, art::InstructionSet) const
0.12%     art::Thread::HandleScopeVisitRoots(art::RootVisitor*, int)
0.12%     art::JNI::GetBooleanField(_JNIEnv*, _jobject*, _jfieldID*)
0.11%     void art::gc::accounting::SpaceBitmap<8ul>::VisitMarkedRange<art::gc::collector::ConcurrentCopying::CopyingPhase()::$_7 const&>(unsigned long, unsigned long, art::gc::collector::ConcurrentCopying::CopyingPhase()::$_7 const&&&) const
0.11%     art::JNI::SetIntField(_JNIEnv*, _jobject*, _jfieldID*, int)
0.11%     void art::StackVisitor::WalkStack<(art::StackVisitor::CountTransitions)0>(bool)
0.11%     art::gc::Heap::IsMovableObject(art::ObjPtr<art::mirror::Object>) const
0.11%     art::gc::collector::ConcurrentCopying::RevokeThreadLocalMarkStackCheckpoint::Run(art::Thread*)
0.11%     art::mirror::Object* art::gc::Heap::AllocObjectWithAllocator<true, true, art::mirror::CopyObjectVisitor>(art::Thread*, art::ObjPtr<art::mirror::Class>, unsigned long, art::gc::AllocatorType, art::mirror::CopyObjectVisitor const&)
0.11%     art_quick_invoke_stub
0.11%     void art::gc::accounting::SpaceBitmap<8ul>::VisitMarkedRange<art::gc::collector::ConcurrentCopying::GrayImmuneObjectVisitor<true> const&>(unsigned long, unsigned long, art::gc::collector::ConcurrentCopying::GrayImmuneObjectVisitor<true> const&&&) const
0.11%     art::gc::collector::ConcurrentCopying::CaptureRootsForMarkingVisitor<false>::VisitRoots(art::mirror::CompressedReference<art::mirror::Object>**, unsigned long, art::RootInfo const&)
0.11%     art::gc::collector::ConcurrentCopying::IsNullOrMarkedHeapReference(art::mirror::HeapReference<art::mirror::Object>*, bool)
0.11%     art::ThreadList::RunCheckpoint(art::Closure*, art::Closure*)
0.10%     void art::StackVisitor::WalkStack<(art::StackVisitor::CountTransitions)1>(bool)
0.09%     art::Thread::GetCurrentMethod(unsigned int*, bool, bool) const
0.09%     art_quick_read_barrier_mark_introspection
0.09%     art_quick_unlock_object
0.09%     art::ClassTable::Lookup(char const*, unsigned long)
0.09%     art::ArtMethod::Invoke(art::Thread*, unsigned int*, unsigned int, art::JValue*, char const*)
0.09%     art::Primitive::Descriptor(art::Primitive::Type)
0.09%     art::ClassLinker::LookupPrimitiveClass(char)
0.09%     art::IndirectReferenceTable::VisitRoots(art::RootVisitor*, art::RootInfo const&)
0.09%     art::gc::collector::ConcurrentCopying::CaptureRootsForMarkingVisitor<true>::VisitRoots(art::mirror::Object***, unsigned long, art::RootInfo const&)
0.09%     art::gc::collector::ConcurrentCopying::ImmuneSpaceCaptureRefsVisitor::Callback(art::mirror::Object*, void*)
0.08%     art::OatQuickMethodHeader::ToDexPc(art::ArtMethod*, unsigned long, bool) const
0.08%     art::mirror::Object* art::gc::Heap::AllocObjectWithAllocator<true, false, art::VoidFunctor>(art::Thread*, art::ObjPtr<art::mirror::Class>, unsigned long, art::gc::AllocatorType, art::VoidFunctor const&)
0.08%     art::gc::collector::ConcurrentCopying::ProcessMarkStackOnce()
0.08%     art::JNI::GetStringCritical(_JNIEnv*, _jstring*, unsigned char*)
0.08%     art::mirror::Class::GetDescriptor(std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >*)
0.07%     art::mirror::Class::FindVirtualMethodForVirtualOrInterface(art::ArtMethod*, art::PointerSize)
0.07%     art::gc::ReferenceQueue::DisableReadBarrierForReference(art::ObjPtr<art::mirror::Reference>)
0.07%     art::gc::accounting::ModUnionTableReferenceCache::VisitObjects(void (*)(art::mirror::Object*, void*), void*)
0.07%     art::gc::collector::ConcurrentCopying::ReclaimPhase()
0.07%     art::ThreadList::FlipThreadRoots(art::Closure*, art::Closure*, art::gc::collector::GarbageCollector*, art::gc::GcPauseListener*)
0.07%     @plt
0.07%     void art::mirror::Object::VisitFieldsReferences<false, (art::VerifyObjectFlags)0, (art::ReadBarrierOption)1, art::gc::collector::ConcurrentCopying::ComputeLiveBytesAndMarkRefFieldsVisitor<false> >(unsigned int, art::gc::collector::ConcurrentCopying::ComputeLiveBytesAndMarkRefFieldsVisitor<false> const&)
0.07%     art::Thread::RequestCheckpoint(art::Closure*)
0.07%     art::jit::JitCodeCache::SweepRootTables(art::IsMarkedVisitor*)
0.07%     art::gc::accounting::ModUnionTableCardCache::VisitObjects(void (*)(art::mirror::Object*, void*), void*)::$_4::operator()(unsigned long) const
0.06%     bool art::hiddenapi::ShouldDenyAccessToMember<art::ArtField>(art::ArtField*, std::__1::function<art::hiddenapi::AccessContext ()> const&, art::hiddenapi::AccessMethod)
0.06%     art::JNI::SetObjectArrayElement(_JNIEnv*, _jobjectArray*, int, _jobject*)
0.06%     art::ClassLinker::LookupClass(art::Thread*, char const*, unsigned long, art::ObjPtr<art::mirror::ClassLoader>)
0.06%     art::JniMethodFastStart(art::Thread*)
0.06%     art::ReferenceMapVisitor<art::RootCallbackVisitor, false>::VisitShadowFrame(art::ShadowFrame*)
0.06%     art::gc::collector::ConcurrentCopying::MarkNonMoving(art::Thread*, art::mirror::Object*, art::mirror::Object*, art::MemberOffset)
0.06%     art::ClassLinker::FindArrayClass(art::Thread*, art::ObjPtr<art::mirror::Class>)
0.06%     art::gc::ReferenceQueue::EnqueueReference(art::ObjPtr<art::mirror::Reference>)
0.06%     art::Monitor::MonitorExit(art::Thread*, art::ObjPtr<art::mirror::Object>)
0.06%     art::CodeInfo::CodeInfo(art::OatQuickMethodHeader const*, art::CodeInfo::DecodeFlags)
0.06%     art::JNI::GetStringLength(_JNIEnv*, _jstring*)
0.06%     art::JniMethodEndWithReferenceHandleResult(_jobject*, unsigned int, art::Thread*) (.llvm.3953742762497877575)
0.05%     void art::Monitor::Lock<(art::LockReason)1>(art::Thread*)
0.05%     art::(anonymous namespace)::ArgArray::BuildArgArrayFromObjectArray(art::ObjPtr<art::mirror::Object>, art::ObjPtr<art::mirror::ObjectArray<art::mirror::Object> >, art::ArtMethod*, art::Thread*)
0.05%     art::gc::collector::ConcurrentCopying::ThreadFlipVisitor::Run(art::Thread*)
0.05%     art::JNI::SetLongField(_JNIEnv*, _jobject*, _jfieldID*, long)
0.05%     art_quick_alloc_object_initialized_region_tlab
0.05%     art::mirror::Class::DescriptorEquals(char const*)
0.05%     art::mirror::String::AllocFromUtf16(art::Thread*, int, unsigned short const*)
0.05%     art::Monitor::TryLockLocked(art::Thread*)
0.04%     art::JNI::SetIntArrayRegion(_JNIEnv*, _jintArray*, int, int, int const*)
0.04%     art::StackVisitor::GetCurrentQuickFrameInfo() const
0.04%     art::JNI::CallNonvirtualVoidMethodV(_JNIEnv*, _jobject*, _jclass*, _jmethodID*, std::__va_list)
0.04%     art::(anonymous namespace)::ArgArray::BuildArgArrayFromVarArgs(art::ScopedObjectAccessAlreadyRunnable const&, art::ObjPtr<art::mirror::Object>, std::__va_list)
0.04%     void art::gc::accounting::SpaceBitmap<8ul>::VisitMarkedRange<art::gc::collector::ConcurrentCopying::ImmuneSpaceCaptureRefsVisitor const&>(unsigned long, unsigned long, art::gc::collector::ConcurrentCopying::ImmuneSpaceCaptureRefsVisitor const&&&) const
0.04%     art_quick_invoke_static_stub
0.04%     art::JNI::SetBooleanField(_JNIEnv*, _jobject*, _jfieldID*, unsigned char)
0.04%     art::ResetQuickAllocEntryPoints(art::QuickEntryPoints*, bool)
0.04%     art::mirror::Object* art::gc::Heap::AllocObjectWithAllocator<true, true, art::mirror::SetStringCountVisitor>(art::Thread*, art::ObjPtr<art::mirror::Class>, unsigned long, art::gc::AllocatorType, art::mirror::SetStringCountVisitor const&)
0.04%     art::JNI::SetFloatArrayRegion(_JNIEnv*, _jfloatArray*, int, int, float const*)
0.04%     art::gc::ReferenceQueue::DequeuePendingReference()
0.04%     artAllocStringFromCharsFromCodeRegionTLAB
0.04%     art::JNI::NewString(_JNIEnv*, unsigned short const*, int)
0.04%     art::JNI::SetByteArrayRegion(_JNIEnv*, _jbyteArray*, int, int, signed char const*)
0.04%     art::interpreter::ArtInterpreterToCompiledCodeBridge(art::Thread*, art::ArtMethod*, art::ShadowFrame*, unsigned short, art::JValue*)
0.04%     bool art::mirror::ObjectArray<art::mirror::Class>::CheckAssignable<(art::VerifyObjectFlags)0>(art::ObjPtr<art::mirror::Class>)
0.04%     MterpSGetObj
0.04%     art_quick_alloc_object_resolved_region_tlab
0.04%     art::mirror::Class::FindClassMethod(std::__1::basic_string_view<char, std::__1::char_traits<char> >, std::__1::basic_string_view<char, std::__1::char_traits<char> >, art::PointerSize)
0.04%     art::JNI::GetStringUTFChars(_JNIEnv*, _jstring*, unsigned char*)
0.04%     art::gc::Heap::IsNonDiscontinuousSpaceHeapAddress(void const*) const
0.03%     art::JniMethodFastEndWithReference(_jobject*, unsigned int, art::Thread*)
0.03%     art::mirror::Class::FindInstanceField(std::__1::basic_string_view<char, std::__1::char_traits<char> >, std::__1::basic_string_view<char, std::__1::char_traits<char> >)
0.03%     art::ClassLinker::FindClass(art::Thread*, char const*, art::Handle<art::mirror::ClassLoader>)
0.03%     bool art::interpreter::DoCall<false, false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, art::JValue*)
0.03%     _ZZN3art12StackVisitor9WalkStackILNS0_16CountTransitionsE0EZNKS_6Thread16GetCurrentMethodEPjbbE4$_76EEvRKT0_PS3_PNS_7ContextENS0_13StackWalkKindEbbEN18LambdaStackVisitor10VisitFrameEv$08fa14c93433ff77ec2a9d2c30e89af2
0.03%     art::UpdateReadBarrierEntrypoints(art::QuickEntryPoints*, bool)
0.03%     art::gc::collector::ConcurrentCopying::DelayReferenceReferent(art::ObjPtr<art::mirror::Class>, art::ObjPtr<art::mirror::Reference>)
0.03%     art::JNI::CallStaticObjectMethodV(_JNIEnv*, _jclass*, _jmethodID*, std::__va_list)
0.03%     art::(anonymous namespace)::InvokeWithArgArray(art::ScopedObjectAccessAlreadyRunnable const&, art::ArtMethod*, art::(anonymous namespace)::ArgArray*, art::JValue*, char const*)
0.03%     art::ClassLinker::FindPrimitiveClass(char)
0.03%     art::JNI::SetBooleanArrayRegion(_JNIEnv*, _jbooleanArray*, int, int, unsigned char const*)
0.03%     art::gc::collector::ConcurrentCopying::MarkZygoteLargeObjects()
0.03%     art::gc::space::FreeListSpace::Alloc(art::Thread*, unsigned long, unsigned long*, unsigned long*, unsigned long*)
0.03%     art::Monitor::MonitorEnter(art::Thread*, art::ObjPtr<art::mirror::Object>, bool)
0.03%     art::gc::Heap::AllocWithNewTLAB(art::Thread*, unsigned long, bool, unsigned long*, unsigned long*, unsigned long*)
0.03%     art::StackVisitor::GetDexPc(bool) const
0.03%     art_quick_indexof
0.03%     art::gc::ReferenceProcessor::GetReferent(art::Thread*, art::ObjPtr<art::mirror::Reference>)
0.03%     art::CodeInfo::GetInlineInfosOf(art::StackMap) const
0.02%     void art::ArtMethod::VisitRoots<(art::ReadBarrierOption)0, art::gc::collector::ConcurrentCopying::RefFieldsVisitor<false> const>(art::gc::collector::ConcurrentCopying::RefFieldsVisitor<false> const&, art::PointerSize)
0.02%     art::ObjPtr<art::mirror::PrimitiveArray<float> > art::JNI::DecodeAndCheckArrayType<_jfloatArray*, float, art::mirror::PrimitiveArray<float> >(art::ScopedObjectAccess&, _jfloatArray*, char const*, char const*)
0.02%     art::InvokeMethod(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, _jobject*, _jobject*, unsigned long)
0.02%     art::gc::collector::ConcurrentCopying::FinishPhase()
0.02%     art::gc::collector::ConcurrentCopying::CaptureThreadRootsForMarkingAndCheckpoint::Run(art::Thread*)
0.02%     art::JNI::CallVoidMethodV(_JNIEnv*, _jobject*, _jmethodID*, std::__va_list)
0.02%     art::JNI::NewObjectArray(_JNIEnv*, int, _jclass*, _jobject*)
0.02%     art::ConditionVariable::RequeueWaiters(int)
0.02%     art::Object_internalClone(_JNIEnv*, _jobject*)
0.02%     art::mirror::RecursiveCreateMultiArray(art::Thread*, art::Handle<art::mirror::Class>, int, art::Handle<art::mirror::PrimitiveArray<int> >)
0.02%     art::Barrier::Pass(art::Thread*)
0.02%     art::JavaVMExt::DecodeGlobal(void*)
0.02%     art::JNI::GetBooleanArrayElements(_JNIEnv*, _jbooleanArray*, unsigned char*)
0.02%     art::Reference_getReferent(_JNIEnv*, _jobject*)
0.02%     art::gc::collector::ConcurrentCopying::ReenableWeakRefAccess(art::Thread*)
0.02%     art::ObjPtr<art::mirror::PrimitiveArray<signed char> > art::JNI::DecodeAndCheckArrayType<_jbyteArray*, signed char, art::mirror::PrimitiveArray<signed char> >(art::ScopedObjectAccess&, _jbyteArray*, char const*, char const*)
0.02%     art::ObjPtr<art::mirror::PrimitiveArray<int> > art::JNI::DecodeAndCheckArrayType<_jintArray*, int, art::mirror::PrimitiveArray<int> >(art::ScopedObjectAccess&, _jintArray*, char const*, char const*)
0.02%     art::MonitorList::SweepMonitorList(art::IsMarkedVisitor*)
0.02%     art::gc::space::RegionSpace::Contains(art::mirror::Object const*) const
0.02%     bool art::hiddenapi::ShouldDenyAccessToMember<art::ArtMethod>(art::ArtMethod*, std::__1::function<art::hiddenapi::AccessContext ()> const&, art::hiddenapi::AccessMethod)
0.02%     art::JNI::ReleaseStringCritical(_JNIEnv*, _jstring*, unsigned short const*)
0.02%     art::gc::accounting::SpaceBitmap<4096ul>::CopyFrom(art::gc::accounting::SpaceBitmap<4096ul>*)
0.02%     art::JNI::GetFloatArrayElements(_JNIEnv*, _jfloatArray*, unsigned char*)
0.02%     art::gc::Heap::FindModUnionTableFromSpace(art::gc::space::Space*)
0.02%     art::gc::collector::ConcurrentCopying::SweepArray(art::gc::accounting::AtomicStack<art::mirror::Object>*, bool)
0.02%     art::StringFactory_newStringFromChars(_JNIEnv*, _jclass*, int, int, _jcharArray*)
0.02%     art::jit::Jit::CanInvokeCompiledCode(art::ArtMethod*)
0.02%     art::(anonymous namespace)::ProcessEncodedAnnotation(art::(anonymous namespace)::ClassData const&, unsigned char const**) (.llvm.15404752105428799434)
0.02%     art::gc::ReferenceQueue::AtomicEnqueueIfNotEnqueued(art::Thread*, art::ObjPtr<art::mirror::Reference>)
0.02%     art::ThreadList::SuspendAllInternal(art::Thread*, art::Thread*, art::Thread*, art::SuspendReason)
0.02%     art::gc::Heap::IncrementDisableThreadFlip(art::Thread*)
0.02%     art::JniMethodEndWithReference(_jobject*, unsigned int, art::Thread*)
0.01%     MterpInvokeVirtualQuick
0.01%     art::gc::collector::ImmuneSpaces::CreateLargestImmuneRegion()
0.01%     art::JNI::ReleaseByteArrayElements(_JNIEnv*, _jbyteArray*, signed char*, int)
0.01%     art::gc::space::FreeListSpace::Free(art::Thread*, art::mirror::Object*)
0.01%     art::JNI::NewStringUTF(_JNIEnv*, char const*)
0.01%     mterp_op_iget_boolean
0.01%     art::JNI::CallStaticIntMethodV(_JNIEnv*, _jclass*, _jmethodID*, std::__va_list)
0.01%     art::gc::space::FreeListSpace::RemoveFreePrev(art::gc::space::AllocationInfo*)
0.01%     art::CodeInfo::DecodeDexRegisterMap(unsigned int, unsigned int, art::DexRegisterMap*) const
0.01%     art::JNI::CallObjectMethodV(_JNIEnv*, _jobject*, _jmethodID*, std::__va_list)
0.01%     art::FetchStackTraceVisitor::VisitFrame()
0.01%     art::Thread::AssertNoPendingException() const
0.01%     art::JNI::ReleasePrimitiveArrayCritical(_JNIEnv*, _jarray*, void*, int)
0.01%     art::mirror::Object::IdentityHashCode()
0.01%     art_quick_unlock_object_no_inline
0.01%     std::__1::pair<std::__1::__tree_iterator<art::gc::space::AllocationInfo*, std::__1::__tree_node<art::gc::space::AllocationInfo*, void*>*, long>, bool> std::__1::__tree<art::gc::space::AllocationInfo*, art::gc::space::FreeListSpace::SortByPrevFree, std::__1::allocator<art::gc::space::AllocationInfo*> >::__emplace_unique_key_args<art::gc::space::AllocationInfo*, art::gc::space::AllocationInfo* const&>(art::gc::space::AllocationInfo* const&, art::gc::space::AllocationInfo* const&&&)
0.01%     art::mirror::CopyClassVisitor::operator()(art::ObjPtr<art::mirror::Object>, unsigned long) const
0.01%     art::JNI::GetLongArrayRegion(_JNIEnv*, _jlongArray*, int, int, long*)
0.01%     art::ArtMethod::FromReflectedMethod(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*)
0.01%     art::mirror::String::AllocFromModifiedUtf8(art::Thread*, char const*)
0.01%     art::JavaVMExt::VisitRoots(art::RootVisitor*)
0.01%     art::Thread::RequestEmptyCheckpoint()
0.01%     art::OatFile::GetBssGcRoots() const
0.01%     art::gc::collector::ConcurrentCopying::CaptureRssAtPeak()
0.01%     art::GetResolvedMethod(art::ArtMethod*, art::CodeInfo const&, art::BitTableRange<art::InlineInfo> const&)
0.01%     art::JNI::GetFloatField(_JNIEnv*, _jobject*, _jfieldID*)
0.01%     art::gc::space::RegionSpace::ClearFromSpace(unsigned long*, unsigned long*, bool)
0.01%     art::JNI::ExceptionCheck(_JNIEnv*)
0.01%     art::JNI::ReleasePrimitiveArray(art::ScopedObjectAccess&, art::ObjPtr<art::mirror::Array>, unsigned long, void*, int)
0.01%     art::ThreadList::RunEmptyCheckpoint()
0.01%     art::JNI::NewFloatArray(_JNIEnv*, int)
0.01%     art::Monitor::SignalContendersAndReleaseMonitorLock(art::Thread*)
0.01%     art::gc::collector::ConcurrentCopying::GrayAllNewlyDirtyImmuneObjects()
0.01%     _ZNSt3__110__function6__funcIZN3artL24ShouldDenyAccessToMemberINS2_8ArtFieldEEEbPT_PNS2_6ThreadEEUlvE_NS_9allocatorIS9_EEFNS2_9hiddenapi13AccessContextEvEE7destroyEv$028cc27379dc909dbce06c0c3befc8e3
0.01%     art::JNI::ReleaseBooleanArrayElements(_JNIEnv*, _jbooleanArray*, unsigned char*, int)
0.01%     art::FindMethodID(art::ScopedObjectAccess&, _jclass*, char const*, char const*, bool)
0.01%     art_quick_lock_object_no_inline
0.01%     artQuickResolutionTrampoline
0.01%     art::InternTable::SweepInternTableWeaks(art::IsMarkedVisitor*)
0.01%     art::Runtime::IsActiveTransaction() const
0.01%     art::gc::collector::ConcurrentCopying::MarkingPhase()
0.01%     art::gc::accounting::SpaceBitmap<8ul>::SweepWalk(art::gc::accounting::SpaceBitmap<8ul> const&, art::gc::accounting::SpaceBitmap<8ul> const&, unsigned long, unsigned long, void (*)(unsigned long, art::mirror::Object**, void*), void*)
0.01%     art::gc::space::LargeObjectSpace::FreeList(art::Thread*, unsigned long, art::mirror::Object**)
0.01%     art::ClassLinker::EnsureResolved(art::Thread*, char const*, art::ObjPtr<art::mirror::Class>)
0.01%     mterp_op_add_int
0.01%     MterpInvokeVirtual
0.01%     art::gc::Heap::MarkAllocStackAsLive(art::gc::accounting::AtomicStack<art::mirror::Object>*)
0.01%     art::ReaderWriterMutex::ExclusiveUnlock(art::Thread*)
0.01%     art::JniMethodFastEnd(unsigned int, art::Thread*)
