Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 180 --call-graph fp --app tv.twitch.android.app
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 74814
Event count: 42401758645

Overhead  Shared Object
0.07%     /data/local/tmp/TemporaryFile-iDzGOg
0.07%     /system/lib64/libui.so
0.07%     /vendor/lib64/libgsl.so
0.07%     /data/local/tmp/TemporaryFile-J7CTkr
0.07%     /data/local/tmp/TemporaryFile-IN5TOp
0.06%     /apex/com.android.runtime/lib64/bionic/libdl.so
0.06%     /data/local/tmp/TemporaryFile-Do0wWG
0.05%     /data/local/tmp/TemporaryFile-4vahXh
0.05%     /data/local/tmp/TemporaryFile-yjHRqY
0.05%     /system/lib64/libcodec2_client.so
0.04%     /data/local/tmp/TemporaryFile-x2n7dp
0.04%     /data/local/tmp/TemporaryFile-RPiJXq
0.04%     /data/local/tmp/TemporaryFile-xi4ZsX
0.04%     /apex/com.android.runtime/lib64/libopenjdk.so
0.04%     /vendor/lib64/egl/libEGL_adreno.so
0.03%     /system/lib64/libEGL.so
0.03%     /system/lib64/libmedia_omx.so
0.03%     /data/local/tmp/TemporaryFile-k3Zuo2
0.03%     /apex/com.android.conscrypt/lib64/libssl.so
0.03%     /data/local/tmp/TemporaryFile-SAEQiM
0.03%     /apex/com.android.runtime/lib64/libvixl.so
0.03%     /data/local/tmp/TemporaryFile-ft1vRA
0.03%     /data/local/tmp/TemporaryFile-XokB3u
0.03%     /vendor/lib64/egl/eglSubDriverAndroid.so
0.03%     /data/local/tmp/TemporaryFile-fmu0oa
0.03%     /data/local/tmp/TemporaryFile-Ff73yI
0.03%     /data/local/tmp/TemporaryFile-ikWSnR
0.03%     /data/local/tmp/TemporaryFile-4KP5On
0.03%     /data/local/tmp/TemporaryFile-Scak10
0.03%     /data/local/tmp/TemporaryFile-HNR6eR
0.03%     /data/local/tmp/TemporaryFile-ZgDUb2
0.02%     /data/local/tmp/TemporaryFile-eUucd0
0.02%     /data/local/tmp/TemporaryFile-MaUklc
0.02%     /data/local/tmp/TemporaryFile-NbcH3y
0.02%     /data/local/tmp/TemporaryFile-lOUrOo
0.02%     /data/local/tmp/TemporaryFile-0vxB49
0.02%     /system/lib64/libbase.so
0.02%     /system/lib64/libcutils.so
0.02%     /data/local/tmp/TemporaryFile-ataTTB
0.02%     /system/lib64/libGLESv1_CM.so
0.02%     /data/local/tmp/TemporaryFile-JIu8u2
0.02%     /vendor/lib/modules/wlan.ko
0.02%     /data/local/tmp/TemporaryFile-83t4vl
0.02%     /system/lib64/libaudioclient.so
0.02%     /data/local/tmp/TemporaryFile-SLR6Vd
0.02%     /vendor/lib64/libgralloccore.so
0.02%     /apex/com.android.runtime/lib64/libnativehelper.so
0.02%     /system/lib64/libGLESv2.so
0.02%     /apex/com.android.runtime/lib64/libandroidio.so
0.01%     /data/local/tmp/TemporaryFile-5YLtPD
0.01%     /system/lib64/libbinderthreadstate.so
0.01%     /data/local/tmp/TemporaryFile-LFxBeJ
0.01%     /data/local/tmp/TemporaryFile-7K6TLa
0.01%     /data/local/tmp/TemporaryFile-Yu0pae
0.01%     /system/lib64/android.hardware.graphics.bufferqueue@2.0.so
0.01%     /data/local/tmp/TemporaryFile-cu9NCO
0.01%     /data/local/tmp/TemporaryFile-5TdSCz
0.01%     /data/local/tmp/TemporaryFile-w13B16
0.01%     /apex/com.android.conscrypt/lib64/libjavacrypto.so
0.01%     /data/local/tmp/TemporaryFile-vNAr7V
0.01%     /data/local/tmp/TemporaryFile-7yhcL5
0.01%     /data/local/tmp/TemporaryFile-Jt4bhu
0.01%     /data/local/tmp/TemporaryFile-1tOLbF
0.01%     /data/local/tmp/TemporaryFile-wORnzB
0.01%     /data/local/tmp/TemporaryFile-Mc647F
0.01%     /data/local/tmp/TemporaryFile-bwrVQW
0.01%     /data/local/tmp/TemporaryFile-rEsRsT
0.01%     /data/local/tmp/TemporaryFile-2ukaCG
0.01%     /apex/com.android.runtime/bin/linker64
0.01%     /data/local/tmp/TemporaryFile-uJqOcC
0.01%     /system/lib64/vndk-sp-29/libcutils.so
0.01%     /data/local/tmp/TemporaryFile-zESD5H
0.01%     /data/local/tmp/TemporaryFile-UfbOJC
0.01%     /data/local/tmp/TemporaryFile-GpHmVe
0.01%     /data/local/tmp/TemporaryFile-1QPbUs
0.01%     /vendor/lib64/libgrallocutils.so
0.01%     /system/lib64/android.hardware.graphics.mapper@3.0.so
0.01%     /data/local/tmp/TemporaryFile-cvKJHK
0.01%     /data/local/tmp/TemporaryFile-AaeQJD
0.01%     /system/lib64/libharfbuzz_ng.so
0.01%     /data/local/tmp/TemporaryFile-gsrI8t
0.00%     /data/local/tmp/TemporaryFile-hSQoQT
0.00%     /system/lib64/libandroid.so
0.00%     /apex/com.android.runtime/lib64/libartpalette.so
0.00%     /apex/com.android.conscrypt/lib64/libc++.so
0.00%     /data/local/tmp/TemporaryFile-sv3LtW
0.00%     /data/local/tmp/TemporaryFile-VJ7OQc
0.00%     /data/local/tmp/TemporaryFile-bOvjfx
0.00%     /data/local/tmp/TemporaryFile-mZFA2k
0.00%     /vendor/lib64/hw/android.hardware.graphics.mapper@3.0-impl-qti-display.so
0.00%     /apex/com.android.runtime/lib64/libopenjdkjvm.so
0.00%     /data/local/tmp/TemporaryFile-U780py
0.00%     /data/local/tmp/TemporaryFile-4JZLwZ
0.00%     /system/lib64/libminikin.so
0.00%     /data/local/tmp/TemporaryFile-rjzUKg
0.00%     /data/local/tmp/TemporaryFile-v0JD7k
0.00%     /data/local/tmp/TemporaryFile-WrO1Yf
0.00%     /data/local/tmp/TemporaryFile-mID1Ov
0.00%     /vendor/lib64/libqdMetaData.so
0.00%     /system/lib64/libion.so
0.00%     /data/local/tmp/TemporaryFile-WHwcbE
0.00%     /system/lib64/libartpalette-system.so
0.00%     /data/local/tmp/TemporaryFile-Z2MExT
0.00%     /data/local/tmp/TemporaryFile-Kn7GCA
0.00%     /data/local/tmp/TemporaryFile-scCv21
0.00%     /data/local/tmp/TemporaryFile-tfC4LH
0.00%     /data/local/tmp/TemporaryFile-EVVnxk
0.00%     /system/lib64/vndk-sp-29/libc++.so
0.00%     /data/local/tmp/TemporaryFile-NhMy45
0.00%     /apex/com.android.runtime/lib64/libicui18n.so
0.00%     /data/local/tmp/TemporaryFile-t4Uxu8
0.00%     /data/local/tmp/TemporaryFile-sdDBAf
0.00%     /data/local/tmp/TemporaryFile-3VvHdD
0.00%     /data/local/tmp/TemporaryFile-gl60p1
0.00%     /data/app/tv.twitch.android.app-0BMunI2woR2CQG3mQdumhg==/oat/arm64/base.odex
0.00%     /system/lib64/libinput.so
0.00%     /data/local/tmp/TemporaryFile-lTvEpS
0.00%     /system/lib64/libsync.so
0.00%     /data/local/tmp/TemporaryFile-nXXMu0
0.00%     /data/local/tmp/TemporaryFile-5ZYwPU
0.00%     /system/lib64/libandroidfw.so
0.00%     /apex/com.android.runtime/lib64/bionic/libm.so
0.00%     /data/local/tmp/TemporaryFile-nLFJcN
0.00%     /data/local/tmp/TemporaryFile-MtO31a
0.00%     /data/local/tmp/TemporaryFile-FTb0AX
0.00%     /data/local/tmp/TemporaryFile-H6szpZ
0.00%     /data/local/tmp/TemporaryFile-na2rPZ
0.00%     /data/local/tmp/TemporaryFile-FioIFo
0.00%     /data/local/tmp/TemporaryFile-Ommcii
0.00%     /data/local/tmp/TemporaryFile-oI6Imo
0.00%     /system/lib64/liblog.so
0.00%     /data/local/tmp/TemporaryFile-X6Vq79
0.00%     /data/local/tmp/TemporaryFile-eHFvwb
0.00%     /data/local/tmp/TemporaryFile-y6m2ae
