Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 100 --call-graph fp --app com.zamface
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 14334
Event count: 33423889911

Overhead  Symbol
0.02%     SkStrikeCache::findOrCreateStrike(SkDescriptor const&, SkScalerContextEffects const&, SkTypeface const&)
0.02%     android::uirenderer::$_28::__invoke(void const*, SkCanvas*, SkMatrix const&)
0.02%     SkScalerContext_FreeType_Base::generateGlyphImage(FT_FaceRec_*, SkGlyph const&, SkMatrix const&)
0.02%     SkGlyphRunBuilder::simplifyTextBlobIgnoringRSXForm(SkTextBlobRunIterator const&, SkPoint*)
0.02%     GrAtlasTextOp::~GrAtlasTextOp()
0.02%     AutoLayerForImageFilter::AutoLayerForImageFilter(SkCanvas*, SkPaint const&, bool, SkRect const*)
0.02%     GrGLGpu::bindTexture(int, GrSamplerState, GrSwizzle const&, GrGLTexture*)
0.02%     android::android_view_RenderNode_hasIdentityMatrix(long)
0.02%     SkPaintToGrPaint(GrRecordingContext*, GrColorInfo const&, SkPaint const&, SkMatrix const&, GrPaint*)
0.02%     SkConservativeClip::opRRect(SkRRect const&, SkMatrix const&, SkIRect const&, SkRegion::Op, bool)
0.02%     android::uirenderer::$_16::__invoke(void const*, SkCanvas*, SkMatrix const&)
0.02%     android::Bitmap::computePalette(SkImageInfo const&, void const*, unsigned long)
0.02%     GrReducedClip::GrReducedClip(SkClipStack const&, SkRect const&, GrCaps const*, int, int, int)
0.02%     GrFillRRectOp::createProgramInfo(GrCaps const*, SkArenaAlloc*, GrSurfaceProxyView const*, GrAppliedClip&&, GrXferProcessor::DstProxyView const&)
0.01%     (anonymous namespace)::filter_has_effect(GrQuad const&, GrQuad const&)
0.01%     SkClipStack::clipRect(SkRect const&, SkMatrix const&, SkClipOp, bool)
0.01%     android::android_view_RenderNode_getTransformMatrix(long, long)
0.01%     SkRRect::transform(SkMatrix const&, SkRRect*) const
0.01%     SkArenaAlloc::NextBlock(char*)
0.01%     GrGLGpu::flushGLState(GrRenderTarget*, GrProgramInfo const&)
0.01%     GrTextBlob::computeSubRunBounds(SkRect*, GrTextBlob::SubRun const&, SkMatrix const&, SkPoint, bool)
0.01%     GrPipeline::GrPipeline(GrPipeline::InitArgs const&, GrProcessorSet&&, GrAppliedClip&&)
0.01%     SkPath::internalGetConvexity() const
0.01%     SkGlyphRunListPainter::processGlyphRunList(SkGlyphRunList const&, SkMatrix const&, SkSurfaceProps const&, bool, GrTextContext::Options const&, SkGlyphRunPainterInterface*)
0.01%     swizzle_index_to_n32(void*, unsigned char const*, int, int, int, int, unsigned int const*)
0.01%     SkClipStack::internalQuickContains(SkRect const&) const
0.01%     GrSwizzle::GrSwizzle(char const*)
0.01%     (anonymous namespace)::convert_noninflect_cubic_to_quads_with_constraint(SkPoint const*, float, SkPathPriv::FirstDirection, SkTArray<SkPoint, true>*, int)
0.01%     GrGLOpsRenderPass::end()
0.01%     GrAtlasManager::addGlyphToBulkAndSetUseToken(GrDrawOpAtlas::BulkUseTokenUpdater*, GrGlyph*, GrDeferredUploadToken)
0.01%     SkGpuDevice::drawPath(SkPath const&, SkPaint const&, bool)
0.01%     GrBitmapTextGeoProc::onTextureSampler(int) const
0.01%     GrPrimitiveProcessor::AttributeSet::init(GrPrimitiveProcessor::Attribute const*, int)
0.01%     SkGlyphRunBuilder::drawTextBlob(SkPaint const&, SkTextBlob const&, SkPoint, SkBaseDevice*)
0.01%     GrPathUtils::QuadUVMatrix::set(SkPoint const*)
0.01%     void GrVertexWriter::write<SkPoint, SkPoint>(GrVertexColor const&, SkPoint const&, SkPoint const&)
0.01%     android::uirenderer::JankTracker::finishFrame(android::uirenderer::FrameInfo const&)
0.01%     CircularRRectOp::onCombineIfPossible(GrOp*, GrRecordingContext::Arenas*, GrCaps const&)
0.01%     GrGLGpu::bindBuffer(GrGpuBufferType, GrBuffer const*)
0.01%     SkPath::Iter::next(SkPoint*)
0.01%     SkPaintFilterCanvas::onDrawTextBlob(SkTextBlob const*, float, float, SkPaint const&)
0.01%     _ZN12_GLOBAL__N_110FillRectOp9onExecuteEP14GrOpFlushStateRK6SkRect$d19cfa9c8930929443c54f678259c78c
0.01%     GrGLGpu::setupGeometry(GrBuffer const*, GrBuffer const*, int, GrBuffer const*, int, GrPrimitiveRestart)
0.01%     GrGLGpu::submit(GrOpsRenderPass*)
0.01%     SkImage_Raster::onPinAsTexture(GrContext*) const
0.01%     GrRenderTargetContext::drawTexturedQuad(GrClip const&, GrSurfaceProxyView, SkAlphaType, sk_sp<GrColorSpaceXform>, GrSamplerState::Filter, SkRGBA4f<(SkAlphaType)2> const&, SkBlendMode, GrAA, DrawQuad*, SkRect const*)
0.01%     GrGLGpu::getOpsRenderPass(GrRenderTarget*, GrSurfaceOrigin, SkIRect const&, GrOpsRenderPass::LoadAndStoreInfo const&, GrOpsRenderPass::StencilLoadAndStoreInfo const&, SkTArray<GrSurfaceProxy*, true> const&)
0.01%     android::uirenderer::Matrix4::mapRect(android::uirenderer::Rect&) const
0.01%     android::uirenderer::renderthread::RenderProxy::prepareToDraw(android::Bitmap&)
0.01%     _ZN12_GLOBAL__N_110FillRectOp14onPrepareDrawsEPN12GrMeshDrawOp6TargetE$d19cfa9c8930929443c54f678259c78c
0.01%     GrBitmapTextGeoProc::getGLSLProcessorKey(GrShaderCaps const&, GrProcessorKeyBuilder*) const
0.01%     SkMatrix::invertNonIdentity(SkMatrix*) const
0.01%     GrOpFlushState::recordDraw(GrGeometryProcessor const*, GrMesh const*, int, GrPipeline::FixedDynamicState const*, GrPipeline::DynamicStateArrays const*, GrPrimitiveType)
0.01%     void GrVertexWriter::write<GrVertexWriter::Skip<SkPoint>, float, float>(GrVertexColor const&, GrVertexWriter::Skip<SkPoint> const&, float const&, float const&)
0.01%     SkBaseDevice::setGlobalCTM(SkCanvasMatrix const&)
0.01%     GrRenderTargetContext::drawGlyphRunList(GrClip const&, SkMatrix const&, SkGlyphRunList const&)
0.01%     (anonymous namespace)::write_2d_uv(GrVertexWriter*, GrQuadPerEdgeAA::VertexSpec const&, GrQuad const*, GrQuad const*, float const*, SkRGBA4f<(SkAlphaType)2> const&, SkRect const&, SkRect const&) (.llvm.4581757150767725190)
0.01%     GrResourceAllocator::addInterval(GrSurfaceProxy*, unsigned int, unsigned int, GrResourceAllocator::ActualUse)
0.01%     GrGLCaps::makeDesc(GrRenderTarget const*, GrProgramInfo const&) const
0.01%     SkCanvas::drawPath(SkPath const&, SkPaint const&)
0.01%     SkRRect::scaleRadii(SkRect const&)
0.01%     CircularRRectOp::onExecute(GrOpFlushState*, SkRect const&)
0.01%     GrOvalOpFactory::MakeCircularRRectOp(GrRecordingContext*, GrPaint&&, SkMatrix const&, SkRRect const&, SkStrokeRec const&, GrShaderCaps const*)
0.01%     SkMatrix::Trans_pts(SkMatrix const&, SkPoint*, SkPoint const*, int)
0.01%     SkMatrix::setConcat(SkMatrix const&, SkMatrix const&)
0.01%     android::uirenderer::WorkQueue::process()
0.01%     SkPath::transform(SkMatrix const&, SkPath*, SkApplyPerspectiveClip) const
0.01%     GrProxyProvider::processInvalidUniqueKey(GrUniqueKey const&, GrTextureProxy*, GrProxyProvider::InvalidateGPUResource)
0.01%     GrGLCaps::onGetDefaultBackendFormat(GrColorType, GrRenderable) const
0.01%     GrFillRRectOp::Make(GrRecordingContext*, GrAAType, SkMatrix const&, SkRRect const&, GrCaps const&, GrPaint&&)
0.01%     SkClipStackDevice::onClipRect(SkRect const&, SkClipOp, bool)
0.01%     crc32::hash_fn(void const*, unsigned long, unsigned int)
0.01%     android::uirenderer::RootRenderNode::runVectorDrawableAnimators(android::uirenderer::AnimationContext*, android::uirenderer::TreeInfo&)
0.01%     GrResourceAllocator::assign(int*, int*, GrResourceAllocator::AssignError*)
0.01%     GrDrawingManager::flush(GrSurfaceProxy**, int, SkSurface::BackendSurfaceAccess, GrFlushInfo const&, GrPrepareForExternalIORequests const&)
0.01%     GrGLFunction<void (unsigned int, unsigned int)>::GrGLFunction(void (*)(unsigned int, unsigned int))::'lambda'(void const*, unsigned int, unsigned int)::__invoke(void const*, unsigned int, unsigned int)
0.01%     GrQuadPerEdgeAA::QuadPerEdgeAAGeometryProcessor::initializeAttrs(GrQuadPerEdgeAA::VertexSpec const&)
0.01%     GrQuadPerEdgeAA::QuadPerEdgeAAGeometryProcessor::getGLSLProcessorKey(GrShaderCaps const&, GrProcessorKeyBuilder*) const
0.01%     android::uirenderer::AnimationContextBridge::runRemainingAnimations(android::uirenderer::TreeInfo&)
0.01%     _ZN12_GLOBAL__N_110FillRectOpD2Ev$d19cfa9c8930929443c54f678259c78c
0.01%     CircularRRectOp::~CircularRRectOp()
0.01%     GrGLFunction<void (unsigned int)>::GrGLFunction(void (*)(unsigned int))::'lambda'(void const*, unsigned int)::__invoke(void const*, unsigned int)
0.01%     SkTArray<GrSurfaceProxy*, true>::checkRealloc(int)
0.01%     GrGLAttribArrayState::enableVertexArrays(GrGLGpu const*, int, GrPrimitiveRestart)
0.01%     android::uirenderer::renderthread::CanvasContext::draw()
0.01%     android::uirenderer::skiapipeline::AlphaFilterCanvas::onFilter(SkPaint&) const
0.01%     GrProcessorSet::operator==(GrProcessorSet const&) const
0.01%     android::uirenderer::ThreadBase::waitForWork()
0.01%     SkCanvas::~SkCanvas()
0.01%     GrCpuBuffer::size() const
0.01%     GrLinearGradientLayout::onGetGLSLProcessorKey(GrShaderCaps const&, GrProcessorKeyBuilder*) const
0.01%     CircleGeometryProcessor::getGLSLProcessorKey(GrShaderCaps const&, GrProcessorKeyBuilder*) const
0.01%     GrRenderTargetContext::drawRRect(GrClip const&, GrPaint&&, GrAA, SkMatrix const&, SkRRect const&, GrStyle const&)
0.01%     SkPixelRef::callGenIDChangeListeners()
0.01%     GrRenderTargetContext::attemptQuadOptimization(GrClip const&, SkRGBA4f<(SkAlphaType)2> const*, GrUserStencilSettings const*, GrAA*, DrawQuad*)
0.01%     GrAAConvexPathRenderer::onDrawPath(GrPathRenderer::DrawPathArgs const&)
0.01%     GrOpsTask::deleteOps()
0.01%     GrOpsTask::onMakeClosed(GrCaps const&, SkIRect*)
0.01%     _ZN12_GLOBAL__N_114AAConvexPathOp19onCombineIfPossibleEP4GrOpPN18GrRecordingContext6ArenasERK6GrCaps$13aac768fe222e8b89565d2273dcad6d
0.01%     GrSimpleMeshDrawOpHelper::CreatePipeline(GrOpFlushState*, GrProcessorSet&&, GrPipeline::InputFlags, GrUserStencilSettings const*)
0.01%     GrProcessorSet::visitProxies(std::__1::function<void (GrSurfaceProxy*, GrMipMapped)> const&) const
0.01%     GrGLOpsRenderPass::onDrawMeshes(GrProgramInfo const&, GrMesh const*, int)
0.01%     neon::RGBA_to_rgbA(unsigned int*, unsigned int const*, int)
0.01%     GrTextureProxy::GrTextureProxy(sk_sp<GrSurface>, GrSwizzle const&, GrSurfaceProxy::UseAllocator)
0.01%     SkPixelRef::addGenIDChangeListener(SkPixelRef::GenIDChangeListener*)
0.01%     SkPathRef::Editor::Editor(sk_sp<SkPathRef>*, int, int)
0.01%     GrSurfaceProxy::~GrSurfaceProxy()
0.01%     SkGpuDevice::drawRect(SkRect const&, SkPaint const&)
0.01%     GrTextBlobCache::makeCachedBlob(SkGlyphRunList const&, GrStrikeCache*, GrTextBlob::Key const&, SkMaskFilterBase::BlurRec const&, SkMatrix const&, unsigned int, bool)
0.01%     SkClipStack::Element::~Element()
0.01%     GrClipStackClip::isRRect(SkRect const&, SkRRect*, GrAA*) const
0.01%     android::uirenderer::$_30::__invoke(void const*, SkCanvas*, SkMatrix const&)
0.01%     android::SkMatrixGlue::isIdentity(long)
0.01%     _ZNK12_GLOBAL__N_110FillRectOp18fixedFunctionFlagsEv$d19cfa9c8930929443c54f678259c78c
0.01%     GrAtlasTextOp::onCombineIfPossible(GrOp*, GrRecordingContext::Arenas*, GrCaps const&)
0.01%     GrTextStrike::getGlyph(SkGlyph const&)
0.01%     GrVertexBufferAllocPool::GrVertexBufferAllocPool(GrGpu*, sk_sp<GrBufferAllocPool::CpuBufferCache>)
0.01%     GrClipStackClip::apply(GrRecordingContext*, GrRenderTargetContext*, bool, bool, GrAppliedClip*, SkRect*) const
0.01%     SkArenaAllocList<GrOpFlushState::Draw>::Node* SkArenaAlloc::make<SkArenaAllocList<GrOpFlushState::Draw>::Node>()::'lambda'(char*)::__invoke(char*)
0.01%     GrOpFlushState::detachAppliedClip()
0.01%     GrGLSLFragmentProcessor::Iter::Iter(std::__1::unique_ptr<GrGLSLFragmentProcessor, std::__1::default_delete<GrGLSLFragmentProcessor> >*, int)
0.01%     SkContourMeasure::getPosTan(float, SkPoint*, SkPoint*) const
0.01%     GrProcessorSet::GrProcessorSet(GrProcessorSet&&)
0.01%     GrMemoryPool::allocate(unsigned long)
0.01%     _ZNK12_GLOBAL__N_19TextureOp18fixedFunctionFlagsEv$00c83770fd5e789ee7ea4f4fe408be8d
0.01%     virtual thunk to GrTexture::willRemoveLastRef()
0.01%     (anonymous namespace)::write_2d_color_uv(GrVertexWriter*, GrQuadPerEdgeAA::VertexSpec const&, GrQuad const*, GrQuad const*, float const*, SkRGBA4f<(SkAlphaType)2> const&, SkRect const&, SkRect const&) (.llvm.4581757150767725190)
0.01%     CircleOp::onPrepareDraws(GrMeshDrawOp::Target*)
0.01%     GrProcessorSet::finalize(GrProcessorAnalysisColor const&, GrProcessorAnalysisCoverage, GrAppliedClip const*, GrUserStencilSettings const*, bool, GrCaps const&, GrClampType, SkRGBA4f<(SkAlphaType)2>*)
0.01%     GrMesh::sendToGpu(GrPrimitiveType, GrMesh::SendToGpuImpl*) const
0.01%     GrRectanizerSkyline::addRect(int, int, SkIPoint16*)
0.01%     GrAtlasTextOp::name() const
0.01%     _ZNK12_GLOBAL__N_110FillRectOp4nameEv$d19cfa9c8930929443c54f678259c78c
0.01%     android::uirenderer::$_6::__invoke(void const*, SkCanvas*, SkMatrix const&)
0.01%     android::android_view_RenderNode_setCameraDistance(long, float)
0.01%     GrProcessorSet::~GrProcessorSet()
0.00%     GrRenderTargetContext::drawTexture(GrClip const&, GrSurfaceProxyView, SkAlphaType, GrSamplerState::Filter, SkBlendMode, SkRGBA4f<(SkAlphaType)2> const&, SkRect const&, SkRect const&, GrAA, GrQuadAAFlags, SkCanvas::SrcRectConstraint, SkMatrix const&, sk_sp<GrColorSpaceXform>)
0.00%     GrResourceProvider::findOrMakeStaticBuffer(GrGpuBufferType, unsigned long, void const*, GrUniqueKey const&)
0.00%     _ZNK12_GLOBAL__N_19TextureOp12visitProxiesERKNSt3__18functionIFvP14GrSurfaceProxy11GrMipMappedEEE$00c83770fd5e789ee7ea4f4fe408be8d
0.00%     SkClipStackDevice::onRestore()
0.00%     GrOverrideInputFragmentProcessor::onGetGLSLProcessorKey(GrShaderCaps const&, GrProcessorKeyBuilder*) const
0.00%     GrTextBlob::GrTextBlob(unsigned long, GrStrikeCache*, SkMatrix const&, SkPoint, unsigned int, unsigned int, bool)
0.00%     GrAtlasTextOp::createDrawForGeneratedGlyphs(GrMeshDrawOp::Target*, GrAtlasTextOp::FlushInfo*) const
0.00%     GrContext::asDirectContext()
0.00%     _ZN12_GLOBAL__N_19TextureOp19onCombineIfPossibleEP4GrOpPN18GrRecordingContext6ArenasERK6GrCaps$00c83770fd5e789ee7ea4f4fe408be8d
0.00%     android::uirenderer::skiapipeline::SkiaPipeline::renderFrame(android::uirenderer::LayerUpdateQueue const&, SkRect const&, std::__1::vector<android::sp<android::uirenderer::RenderNode>, std::__1::allocator<android::sp<android::uirenderer::RenderNode> > > const&, bool, android::uirenderer::Rect const&, sk_sp<SkSurface>, SkMatrix const&)
0.00%     _ZN12_GLOBAL__N_19TextureOp14onPrepareDrawsEPN12GrMeshDrawOp6TargetE$00c83770fd5e789ee7ea4f4fe408be8d
0.00%     SkPaint::doComputeFastBounds(SkRect const&, SkRect*, SkPaint::Style) const
0.00%     GrQuadPerEdgeAA::QuadPerEdgeAAGeometryProcessor::createGLSLInstance(GrShaderCaps const&) const::GLSLProcessor::setData(GrGLSLProgramDataManager const&, GrPrimitiveProcessor const&, GrFragmentProcessor::FPItemRange<GrPipeline const, GrFragmentProcessor::FPItemIter<GrCoordTransform const, &(GrFragmentProcessor::numCoordTransforms() const), &(GrFragmentProcessor::coordTransform(int) const)> > const&)
0.00%     GrBackendFormat::asGLFormat() const
0.00%     android::uirenderer::renderthread::ReliableSurface::hook_query(ANativeWindow const*, int (*)(ANativeWindow const*, int, int*), void*, int, int*)
0.00%     GrQuadPerEdgeAA::QuadPerEdgeAAGeometryProcessor::onTextureSampler(int) const
0.00%     GrOpsTask::OpChain::visitProxies(std::__1::function<void (GrSurfaceProxy*, GrMipMapped)> const&) const
0.00%     GrQuadPerEdgeAA::QuadPerEdgeAAGeometryProcessor::QuadPerEdgeAAGeometryProcessor(GrQuadPerEdgeAA::VertexSpec const&, GrShaderCaps const&, GrBackendFormat const&, GrSamplerState, GrSwizzle const&, sk_sp<GrColorSpaceXform>, GrTextureOp::Saturate)
0.00%     GrQuadPerEdgeAA::QuadPerEdgeAAGeometryProcessor::~QuadPerEdgeAAGeometryProcessor()
0.00%     SkRegion::op(SkRegion const&, SkIRect const&, SkRegion::Op)
0.00%     GrGLCaps::getOutputSwizzle(GrBackendFormat const&, GrColorType) const
0.00%     SkPaint::~SkPaint()
0.00%     GrResourceCache::removeResource(GrGpuResource*)
0.00%     SkCanvas::getDeviceClipBounds() const
0.00%     SkTArray<unsigned int, true>::checkRealloc(int)
0.00%     _ZNK12_GLOBAL__N_19TextureOp4nameEv$00c83770fd5e789ee7ea4f4fe408be8d
0.00%     SkGpuDevice::Make(GrContext*, std::__1::unique_ptr<GrRenderTargetContext, std::__1::default_delete<GrRenderTargetContext> >, SkGpuDevice::InitContents)
0.00%     SkCanvas::androidFramework_setDeviceClipRestriction(SkIRect const&)
0.00%     GrGLProgram::updateUniforms(GrRenderTarget const*, GrProgramInfo const&)
0.00%     update_degenerate_test(DegenerateTestData*, SkPoint const&)
0.00%     SkRegion::Oper(SkRegion const&, SkRegion const&, SkRegion::Op, SkRegion*)
0.00%     GrFragmentProcessor::IterBase<GrFragmentProcessor const>::increment()
0.00%     GrRenderTargetContext::Make(GrRecordingContext*, GrColorType, sk_sp<SkColorSpace>, sk_sp<GrSurfaceProxy>, GrSurfaceOrigin, SkSurfaceProps const*, bool)
0.00%     android::uirenderer::skiapipeline::SkiaPipeline::unpinImages()
0.00%     SkPaint::SkPaint(SkPaint const&)
0.00%     android::SkPathGlue::reset(long)
0.00%     (anonymous namespace)::TextureOp::appendQuad(DrawQuad*, SkRGBA4f<(SkAlphaType)2> const&, SkRect const&)
0.00%     GrQuadBuffer<(anonymous namespace)::TextureOp::ColorDomainAndAA>::append(GrQuad const&, (anonymous namespace)::TextureOp::ColorDomainAndAA&&, GrQuad const*)
0.00%     android::uirenderer::RenderProperties::operator=(android::uirenderer::RenderProperties const&)
0.00%     SkGpuDevice::drawPaint(SkPaint const&)
0.00%     GrBitmapTextureMaker::refOriginalTextureProxyView(bool, GrTextureMaker::AllowedTexGenType)
0.00%     (anonymous namespace)::TextureOp::FillInData(GrCaps const&, (anonymous namespace)::TextureOp*, (anonymous namespace)::TextureOp::PrePreparedDesc*, char*, GrMesh*, int, sk_sp<GrBuffer const>, sk_sp<GrBuffer const>)
0.00%     _ZN12_GLOBAL__N_110FillRectOp8finalizeERK6GrCapsPK13GrAppliedClipb11GrClampType$d19cfa9c8930929443c54f678259c78c
0.00%     GrClearOp::onCombineIfPossible(GrOp*, GrRecordingContext::Arenas*, GrCaps const&)
0.00%     GrProxyProvider::adoptUniqueKeyFromSurface(GrTextureProxy*, GrSurface const*)
0.00%     GrQuad::MakeFromRect(SkRect const&, SkMatrix const&)
0.00%     android::uirenderer::RenderProperties::updateMatrix()
0.00%     GrBufferAllocPool::~GrBufferAllocPool()
0.00%     SkCanvas::SkCanvas(SkIRect const&)
