Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 100 --call-graph fp --app com.zamface
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 15324
Event count: 25705646983

Overhead  Symbol
0.10%     android::uirenderer::skiapipeline::SkiaPipeline::pinImages(std::__1::vector<SkImage*, std::__1::allocator<SkImage*> >&)
0.10%     SkCanvas::translate(float, float)
0.09%     GrTextBlob::flush(GrTextTarget*, SkSurfaceProps const&, GrDistanceFieldAdjustTable const*, SkPaint const&, SkRGBA4f<(SkAlphaType)2> const&, GrClip const&, SkMatrix const&, SkPoint)
0.09%     _ZN12_GLOBAL__N_124AAFlatteningConvexPathOp14onPrepareDrawsEPN12GrMeshDrawOp6TargetE$1931be2ca5ce24584f44b1ad2a5eea20
0.08%     GrOpsTask::recordOp(std::__1::unique_ptr<GrOp, std::__1::default_delete<GrOp> >, GrProcessorSet::Analysis, GrAppliedClip*, GrXferProcessor::DstProxyView const*, GrCaps const&)
0.07%     SkMatrix::Scale_xy(SkMatrix const&, float, float, SkPoint*)
0.07%     SkARGB32_Shader_Blitter::blitRect(int, int, int, int)
0.07%     GrAAConvexTessellator::Ring::computeNormals(GrAAConvexTessellator const&)
0.06%     swizzle_index_to_n32(void*, unsigned char const*, int, int, int, int, unsigned int const*)
0.06%     android::uirenderer::skiapipeline::EndReorderBarrierDrawable::onDraw(SkCanvas*)
0.06%     SkTDArray<GrAAConvexTessellator::Ring::PointData>::adjustCount(int)
0.06%     android::android_view_RenderNode_hasIdentityMatrix(long)
0.05%     GrProxyProvider::findOrCreateProxyByUniqueKey(GrUniqueKey const&, GrColorType, GrSurfaceProxy::UseAllocator)
0.05%     GrTextBlob::VertexRegenerator::regenerate(int, int)
0.05%     SkCanvas::onDrawPath(SkPath const&, SkPaint const&)
0.05%     GrTextureProxy::~GrTextureProxy()
0.05%     SkCanvas::concat(SkMatrix const&)
0.05%     CircularRRectOp::onPrepareDraws(GrMeshDrawOp::Target*)
0.05%     GrAAConvexTessellator::lineTo(SkPoint const&, GrAAConvexTessellator::CurveState)
0.05%     GrTextBlob::SubRun::translateVerticesIfNeeded(SkMatrix const&, SkPoint)
0.04%     GrProgramDesc::Build(GrProgramDesc*, GrRenderTarget const*, GrProgramInfo const&, GrCaps const&)
0.04%     _ZN12_GLOBAL__N_114AAConvexPathOp14onPrepareDrawsEPN12GrMeshDrawOp6TargetE$13aac768fe222e8b89565d2273dcad6d
0.04%     GrRenderTargetContext::addDrawOp(GrClip const&, std::__1::unique_ptr<GrDrawOp, std::__1::default_delete<GrDrawOp> >, std::__1::function<void (GrOp*, unsigned int)> const&)
0.04%     SkStrikeCache::findOrCreateStrike(SkDescriptor const&, SkScalerContextEffects const&, SkTypeface const&)
0.04%     GrOpFlushState::executeDrawsAndUploadsForMeshDrawOp(GrOp const*, SkRect const&, GrPipeline const*)
0.04%     SkScalerContext_FreeType_Base::generateGlyphImage(FT_FaceRec_*, SkGlyph const&, SkMatrix const&)
0.04%     android::android_view_RenderNode_getTransformMatrix(long, long)
0.04%     crc32::hash_fn(void const*, unsigned long, unsigned int)
0.04%     SkScalerCache::glyph(SkPackedGlyphID)
0.04%     void std::__1::__stable_sort<android::uirenderer::skiapipeline::StartReorderBarrierDrawable::onDraw(SkCanvas*)::$_0&, std::__1::__wrap_iter<android::uirenderer::skiapipeline::RenderNodeDrawable**> >(std::__1::__wrap_iter<android::uirenderer::skiapipeline::RenderNodeDrawable**>, std::__1::__wrap_iter<android::uirenderer::skiapipeline::RenderNodeDrawable**>, android::uirenderer::skiapipeline::StartReorderBarrierDrawable::onDraw(SkCanvas*)::$_0&, std::__1::iterator_traits<std::__1::__wrap_iter<android::uirenderer::skiapipeline::RenderNodeDrawable**> >::difference_type, std::__1::iterator_traits<std::__1::__wrap_iter<android::uirenderer::skiapipeline::RenderNodeDrawable**> >::value_type*, long)
0.04%     GrTextBlob::mustRegenerate(SkPaint const&, bool, SkMaskFilterBase::BlurRec const&, SkMatrix const&, SkPoint)
0.04%     SkMatrix::mapRect(SkRect*, SkRect const&, SkApplyPerspectiveClip) const
0.04%     android::FileBlobCache::writeToFile()
0.04%     SkPathRef::getRRect() const
0.04%     GrRectanizerSkyline::addRect(int, int, SkIPoint16*)
0.04%     SkGlyphRunBuilder::drawTextBlob(SkPaint const&, SkTextBlob const&, SkPoint, SkBaseDevice*)
0.03%     android::uirenderer::AnimatorManager::pushStaging()
0.03%     SkCanvas::restore()
0.03%     android::android_view_RenderNode_isValid(long)
0.03%     SkCanvas::onDrawTextBlob(SkTextBlob const*, float, float, SkPaint const&)
0.03%     GrBitmapTextureMaker::GrBitmapTextureMaker(GrRecordingContext*, SkBitmap const&, GrBitmapTextureMaker::Cached, SkBackingFit, bool)
0.03%     GrGLAttribArrayState::set(GrGLGpu*, int, GrBuffer const*, GrVertexAttribType, GrSLType, int, unsigned long, int)
0.03%     GrOpsTask::onExecute(GrOpFlushState*)
0.03%     SkPixmap::getColor(int, int) const
0.03%     SkClipStack::pushElement(SkClipStack::Element const&)
0.03%     SkBitmapProcState::maxCountForBufferSize(unsigned long) const
0.03%     SkClipStack::restore()
0.03%     neon::RGBA_to_rgbA(unsigned int*, unsigned int const*, int)
0.03%     GrProxyProvider::processInvalidUniqueKey(GrUniqueKey const&, GrTextureProxy*, GrProxyProvider::InvalidateGPUResource)
0.03%     SkBaseDevice::setGlobalCTM(SkCanvasMatrix const&)
0.03%     SkGlyphRunBuilder::simplifyTextBlobIgnoringRSXForm(SkTextBlobRunIterator const&, SkPoint*)
0.03%     SkConservativeClip::opRRect(SkRRect const&, SkMatrix const&, SkIRect const&, SkRegion::Op, bool)
0.02%     GrBitmapTextureMaker::refOriginalTextureProxyView(bool, GrTextureMaker::AllowedTexGenType)
0.02%     GrResourceCache::notifyRefCntReachedZero(GrGpuResource*)
0.02%     SkCanvas::onClipRect(SkRect const&, SkClipOp, SkCanvas::ClipEdgeStyle)
0.02%     GrTextBlob::SubRun::updateVerticesColorIfNeeded(unsigned int)
0.02%     virtual thunk to GrTexture::willRemoveLastRef()
0.02%     SkClipStack::Element::initRect(int, SkRect const&, SkMatrix const&, SkClipOp, bool)
0.02%     GrGLGpu::HWVertexArrayState::bindInternalVertexArray(GrGLGpu*, GrBuffer const*)
0.02%     GrDrawingManager::flush(GrSurfaceProxy**, int, SkSurface::BackendSurfaceAccess, GrFlushInfo const&, GrPrepareForExternalIORequests const&)
0.02%     SkPointPriv::DistanceToLineSegmentBetweenSqd(SkPoint const&, SkPoint const&, SkPoint const&)
0.02%     GrGLGpu::setupGeometry(GrBuffer const*, GrBuffer const*, int, GrBuffer const*, int, GrPrimitiveRestart)
0.02%     GrProcessorSet::finalize(GrProcessorAnalysisColor const&, GrProcessorAnalysisCoverage, GrAppliedClip const*, GrUserStencilSettings const*, bool, GrCaps const&, GrClampType, SkRGBA4f<(SkAlphaType)2>*)
0.02%     GrBackendFormat::asGLFormat() const
0.02%     GrAtlasTextOp::onPrepareDraws(GrMeshDrawOp::Target*)
0.02%     GrSurfaceProxy::GrSurfaceProxy(sk_sp<GrSurface>, GrSwizzle const&, SkBackingFit, GrSurfaceProxy::UseAllocator)
0.02%     GrTextBlob::SubRun::~SubRun()
0.02%     GrPathUtils::generateQuadraticPoints(SkPoint const&, SkPoint const&, SkPoint const&, float, SkPoint**, unsigned int)
0.02%     GrTextBlobCache::makeCachedBlob(SkGlyphRunList const&, GrStrikeCache*, GrTextBlob::Key const&, SkMaskFilterBase::BlurRec const&, SkMatrix const&, unsigned int, bool)
0.02%     GrPipeline::GrPipeline(GrPipeline::InitArgs const&, sk_sp<GrXferProcessor const>, GrAppliedHardClip const&)
0.02%     SkMatrix::preTranslate(float, float)
0.02%     GrResourceCache::refAndMakeResourceMRU(GrGpuResource*)
0.02%     GrFragmentProcessor::CIter::CIter(GrPipeline const&)
0.02%     GrRenderTargetContext::attemptQuadOptimization(GrClip const&, SkRGBA4f<(SkAlphaType)2> const*, GrUserStencilSettings const*, GrAA*, DrawQuad*)
0.02%     GrTextureProxy::GrTextureProxy(sk_sp<GrSurface>, GrSwizzle const&, GrSurfaceProxy::UseAllocator)
0.02%     GrRenderTargetContext::TextTarget::addDrawOp(GrClip const&, std::__1::unique_ptr<GrAtlasTextOp, std::__1::default_delete<GrAtlasTextOp> >)
0.01%     GrRenderTargetContext::drawRRect(GrClip const&, GrPaint&&, GrAA, SkMatrix const&, SkRRect const&, GrStyle const&)
0.01%     android::SkMatrixGlue::mapPoints(_JNIEnv*, _jobject*, long, _jfloatArray*, int, _jfloatArray*, int, int, unsigned char)
0.01%     GrGLProgram::updateUniforms(GrRenderTarget const*, GrProgramInfo const&)
0.01%     GrTextureOp::Make(GrRecordingContext*, GrSurfaceProxyView, SkAlphaType, sk_sp<GrColorSpaceXform>, GrSamplerState::Filter, SkRGBA4f<(SkAlphaType)2> const&, GrTextureOp::Saturate, SkBlendMode, GrAAType, DrawQuad*, SkRect const*)
0.01%     android::uirenderer::renderthread::CanvasContext::draw()
0.01%     SkCanvas::drawPath(SkPath const&, SkPaint const&)
0.01%     GrSwizzle::GrSwizzle(char const*)
0.01%     SkPathRef::Editor::Editor(sk_sp<SkPathRef>*, int, int)
0.01%     GrOvalOpFactory::MakeCircularRRectOp(GrRecordingContext*, GrPaint&&, SkMatrix const&, SkRRect const&, SkStrokeRec const&, GrShaderCaps const*)
0.01%     Convexicator::addVec(SkPoint const&)
0.01%     GrFragmentProcessor::CIter::CIter(GrProcessorSet const&)
0.01%     SkRRect::transform(SkMatrix const&, SkRRect*) const
0.01%     (anonymous namespace)::convert_noninflect_cubic_to_quads_with_constraint(SkPoint const*, float, SkPathPriv::FirstDirection, SkTArray<SkPoint, true>*, int)
0.01%     SkClipStack::isRRect(SkRect const&, SkRRect*, bool*) const
0.01%     SkConvertPixels(SkImageInfo const&, void*, unsigned long, SkImageInfo const&, void const*, unsigned long)
0.01%     SkPath::transform(SkMatrix const&, SkPath*, SkApplyPerspectiveClip) const
0.01%     GrReducedClip::GrReducedClip(SkClipStack const&, SkRect const&, GrCaps const*, int, int, int)
0.01%     GrGLGpu::flushGLState(GrRenderTarget*, GrProgramInfo const&)
0.01%     GrColorInfo::colorSpaceXformFromSRGB() const
0.01%     CircularRRectOp::onExecute(GrOpFlushState*, SkRect const&)
0.01%     SkMatrix::setConcat(SkMatrix const&, SkMatrix const&)
0.01%     GrGLCaps::getReadSwizzle(GrBackendFormat const&, GrColorType) const
0.01%     SkGlyphRunListPainter::processGlyphRunList(SkGlyphRunList const&, SkMatrix const&, SkSurfaceProps const&, bool, GrTextContext::Options const&, SkGlyphRunPainterInterface*)
0.01%     SkMatrix::Trans_pts(SkMatrix const&, SkPoint*, SkPoint const*, int)
0.01%     GrOpFlushState::recordDraw(GrGeometryProcessor const*, GrMesh const*, int, GrPipeline::FixedDynamicState const*, GrPipeline::DynamicStateArrays const*, GrPrimitiveType)
0.01%     SkCanvas::clipRect(SkRect const&, SkClipOp, bool)
0.01%     CircularRRectOp::finalize(GrCaps const&, GrAppliedClip const*, bool, GrClampType)
0.01%     GrOpsTask::onMakeClosed(GrCaps const&, SkIRect*)
0.01%     GrGLSLGeometryProcessor::setTransformDataHelper(SkMatrix const&, GrGLSLProgramDataManager const&, GrFragmentProcessor::FPItemRange<GrPipeline const, GrFragmentProcessor::FPItemIter<GrCoordTransform const, &(GrFragmentProcessor::numCoordTransforms() const), &(GrFragmentProcessor::coordTransform(int) const)> > const&)
0.01%     GrFragmentProcessor::getGLSLProcessorKey(GrShaderCaps const&, GrProcessorKeyBuilder*) const
0.01%     GrTextBlob::makeSubRun(GrTextBlob::SubRunType, SkZip<SkGlyphVariant, SkPoint> const&, SkStrikeSpec const&, GrMaskFormat)
0.01%     GrTextBlobCache::BlobIDCacheEntry::removeBlob(GrTextBlob*)
0.01%     GrClearOp::name() const
0.01%     GrXferProcessor::getGLSLProcessorKey(GrShaderCaps const&, GrProcessorKeyBuilder*, GrSurfaceOrigin const*) const
0.01%     GrFillRRectOp::Make(GrRecordingContext*, GrAAType, SkMatrix const&, SkRRect const&, GrCaps const&, GrPaint&&)
0.01%     GrGLProgram::bindTextures(GrPrimitiveProcessor const&, GrPipeline const&, GrSurfaceProxy const* const*)
0.01%     void GrVertexWriter::write<GrVertexWriter::Skip<SkPoint>, float, float>(GrVertexColor const&, GrVertexWriter::Skip<SkPoint> const&, float const&, float const&)
0.01%     GrQuadUtils::CropToRect(SkRect const&, GrAA, DrawQuad*, bool)
0.01%     GrRenderTask::addDependency(GrSurfaceProxy*, GrMipMapped, GrTextureResolveManager, GrCaps const&)
0.01%     SkPaintToGrPaint(GrRecordingContext*, GrColorInfo const&, SkPaint const&, SkMatrix const&, GrPaint*)
0.01%     GrQuadBuffer<(anonymous namespace)::TextureOp::ColorDomainAndAA>::append(GrQuad const&, (anonymous namespace)::TextureOp::ColorDomainAndAA&&, GrQuad const*)
0.01%     GrPipeline::GrPipeline(GrPipeline::InitArgs const&, GrProcessorSet&&, GrAppliedClip&&)
0.01%     GrGLGpu::bindTexture(int, GrSamplerState, GrSwizzle const&, GrGLTexture*)
0.01%     GrRenderTargetContext::drawShapeUsingPathRenderer(GrClip const&, GrPaint&&, GrAA, SkMatrix const&, GrShape const&)
0.01%     GrBitmapTextureMaker::~GrBitmapTextureMaker()
0.01%     GrSurfaceProxy::~GrSurfaceProxy()
0.01%     SkTArray<sk_sp<GrTextBlob>, false>::operator=(SkTArray<sk_sp<GrTextBlob>, false>&&)
0.01%     GrBufferAllocPool::~GrBufferAllocPool()
0.01%     GrGLOpsRenderPass::end()
0.01%     android::uirenderer::renderthread::CanvasContext::prepareTree(android::uirenderer::TreeInfo&, long*, long, android::uirenderer::RenderNode*)
0.01%     GrPathUtils::quadraticPointCount(SkPoint const*, float)
0.01%     GrQuadBuffer<(anonymous namespace)::FillRectOp::ColorAndAA>::append(GrQuad const&, (anonymous namespace)::FillRectOp::ColorAndAA&&, GrQuad const*)
0.01%     _ZNK12_GLOBAL__N_19TextureOp4nameEv$00c83770fd5e789ee7ea4f4fe408be8d
0.01%     android::SkPathMeasureGlue::getLength(_JNIEnv*, _jobject*, long)
0.01%     GrAtlasTextOp::onCombineIfPossible(GrOp*, GrRecordingContext::Arenas*, GrCaps const&)
0.01%     GrOpsTask::onPrepare(GrOpFlushState*)
0.01%     _ZN12_GLOBAL__N_110FillRectOp14onPrepareDrawsEPN12GrMeshDrawOp6TargetE$d19cfa9c8930929443c54f678259c78c
0.01%     subdivide(SkConic const&, SkPoint*, int)
0.01%     android::uirenderer::renderthread::EglManager::swapBuffers(android::uirenderer::renderthread::Frame const&, SkRect const&)
0.01%     SkStrikeSpec::ShouldDrawAsPath(SkPaint const&, SkFont const&, SkMatrix const&)
0.01%     GrGLGpu::sendArrayMeshToGpu(GrPrimitiveType, GrMesh const&, int, int)
0.01%     _ZNSt3__110__function6__funcIZN7android10uirenderer10RenderNode15prepareTreeImplERNS3_12TreeObserverERNS3_8TreeInfoEbE3$_0NS_9allocatorIS9_EEFvPS4_S6_S8_bEEclEOSC_S6_S8_Ob$921c98526d87a1c25b1dbe0df5a49b02
0.01%     GrClipStackClip::apply(GrRecordingContext*, GrRenderTargetContext*, bool, bool, GrAppliedClip*, SkRect*) const
0.01%     GrProcessorSet::operator==(GrProcessorSet const&) const
0.01%     SkImage_Raster::onPinAsTexture(GrContext*) const
0.01%     _ZN12_GLOBAL__N_19TextureOp9onExecuteEP14GrOpFlushStateRK6SkRect$00c83770fd5e789ee7ea4f4fe408be8d
0.01%     GrStyle::GrStyle(SkPaint const&)
0.01%     android::Paint::operator=(android::Paint const&)
0.01%     android::uirenderer::RenderNode::applyViewPropertyTransforms(android::uirenderer::Matrix4&, bool) const
0.01%     android::uirenderer::$_11::__invoke(void const*, SkCanvas*, SkMatrix const&)
0.01%     SkCanvas::~SkCanvas()
0.01%     _ZN12_GLOBAL__N_121ShadowCircularRRectOp14onPrepareDrawsEPN12GrMeshDrawOp6TargetE$5ba60f3d72455cb6405d8b0b50600277
0.01%     SkGpuDevice::drawGlyphRunList(SkGlyphRunList const&)
0.01%     std::__1::vector<android::uirenderer::WorkQueue::WorkItem, std::__1::allocator<android::uirenderer::WorkQueue::WorkItem> >::reserve(unsigned long)
0.01%     SkClipStack::internalQuickContains(SkRect const&) const
0.01%     SkMatrix::getMaxScale() const
0.01%     GrRenderTargetContext::drawFilledQuad(GrClip const&, GrPaint&&, GrAA, DrawQuad*, GrUserStencilSettings const*)
0.01%     GrRenderTargetContext::clear(SkIRect const*, SkRGBA4f<(SkAlphaType)2> const&, GrRenderTargetContext::CanClearFullscreen)
0.01%     GrAtlasTextOp::~GrAtlasTextOp()
0.01%     GrClearOp::GrClearOp(GrFixedClip const&, SkRGBA4f<(SkAlphaType)2> const&, GrSurfaceProxy*)
0.01%     android::uirenderer::renderthread::ReliableSurface::hook_perform(ANativeWindow*, int (*)(ANativeWindow*, int, std::__va_list), void*, int, std::__va_list)
0.01%     SkRRect::scaleRadii(SkRect const&)
0.01%     SkTArray<GrSurfaceProxy*, true>::checkRealloc(int)
0.01%     GrPathUtils::QuadUVMatrix::set(SkPoint const*)
0.01%     GrDrawOpAtlas::compact(GrDeferredUploadToken)
0.01%     SkClipStack::Element::updateBoundAndGenID(SkClipStack::Element const*)
0.01%     GrFixedClip::apply(int, int, GrAppliedHardClip*, SkRect*) const
0.01%     (anonymous namespace)::draw_texture(GrRenderTargetContext*, GrClip const&, SkMatrix const&, SkPaint const&, SkRect const&, SkRect const&, SkPoint const*, GrAA, GrQuadAAFlags, SkCanvas::SrcRectConstraint, GrSurfaceProxyView, GrColorInfo const&)
0.01%     SkGraphics::GetFontCachePointSizeLimit()
0.01%     GrTextBlob::computeSubRunBounds(SkRect*, GrTextBlob::SubRun const&, SkMatrix const&, SkPoint, bool)
0.01%     GrResourceAllocator::addInterval(GrSurfaceProxy*, unsigned int, unsigned int, GrResourceAllocator::ActualUse)
0.01%     GrBitmapTextGeoProc::GrBitmapTextGeoProc(GrShaderCaps const&, SkRGBA4f<(SkAlphaType)2> const&, bool, GrSurfaceProxyView const*, int, GrSamplerState, GrMaskFormat, SkMatrix const&, bool)
0.01%     SkConic::chopIntoQuadsPOW2(SkPoint*, int) const
0.01%     SkCanvas::drawRect(SkRect const&, SkPaint const&)
0.01%     GrFragmentProcessor::IterBase<GrFragmentProcessor const>::increment()
0.01%     (anonymous namespace)::TextureOp::FillInData(GrCaps const&, (anonymous namespace)::TextureOp*, (anonymous namespace)::TextureOp::PrePreparedDesc*, char*, GrMesh*, int, sk_sp<GrBuffer const>, sk_sp<GrBuffer const>)
0.01%     GrReducedClip::finishAndDetachAnalyticFPs(GrCoverageCountingPathRenderer*, unsigned int)
0.01%     SkGpuDevice::drawImageQuad(SkImage const*, SkRect const*, SkRect const*, SkPoint const*, GrAA, GrQuadAAFlags, SkMatrix const*, SkPaint const&, SkCanvas::SrcRectConstraint)
0.01%     SkTDArray<GrVkRecycledResource const*>::resizeStorageToAtLeast(int)
0.01%     GrQuadPerEdgeAA::QuadPerEdgeAAGeometryProcessor::createGLSLInstance(GrShaderCaps const&) const::GLSLProcessor::setData(GrGLSLProgramDataManager const&, GrPrimitiveProcessor const&, GrFragmentProcessor::FPItemRange<GrPipeline const, GrFragmentProcessor::FPItemIter<GrCoordTransform const, &(GrFragmentProcessor::numCoordTransforms() const), &(GrFragmentProcessor::coordTransform(int) const)> > const&)
0.01%     GrPrimitiveProcessor::AttributeSet::init(GrPrimitiveProcessor::Attribute const*, int)
0.01%     SkPath::internalGetConvexity() const
0.01%     Bitmap_config(_JNIEnv*, _jobject*, long)
0.01%     GrGLGpu::bindBuffer(GrGpuBufferType, GrBuffer const*)
0.01%     GrHardClip::apply(GrRecordingContext*, GrRenderTargetContext*, bool, bool, GrAppliedClip*, SkRect*) const
0.01%     _ZNSt3__110__function6__funcIZN15GrProxyProvider30createNonMippedProxyFromBitmapERK8SkBitmap12SkBackingFitRK15GrBackendFormat11GrColorTypeE3$_0NS_9allocatorISB_EEFN14GrSurfaceProxy18LazyCallbackResultEP18GrResourceProviderEEclEOSH_$54bc43c58c7b81871b96f5561e4dc395
0.01%     android::uirenderer::JankTracker::finishFrame(android::uirenderer::FrameInfo const&)
0.01%     android::uirenderer::Matrix4::mapRect(android::uirenderer::Rect&) const
0.01%     GrRenderTargetContext::drawPath(GrClip const&, GrPaint&&, GrAA, SkMatrix const&, SkPath const&, GrStyle const&)
0.01%     SkCanvas::onDrawImageRect(SkImage const*, SkRect const*, SkRect const&, SkPaint const*, SkCanvas::SrcRectConstraint)
0.01%     GrGLGpu::flushBlendAndColorWrite(GrXferProcessor::BlendInfo const&, GrSwizzle const&)
0.01%     SkClipStack::Element::~Element()
0.01%     GrQuad::MakeFromRect(SkRect const&, SkMatrix const&)
0.01%     GrProcessorSet::visitProxies(std::__1::function<void (GrSurfaceProxy*, GrMipMapped)> const&) const
0.01%     _ZNK12_GLOBAL__N_19TextureOp12visitProxiesERKNSt3__18functionIFvP14GrSurfaceProxy11GrMipMappedEEE$00c83770fd5e789ee7ea4f4fe408be8d
0.01%     GrAtlasTextOp::createDrawForGeneratedGlyphs(GrMeshDrawOp::Target*, GrAtlasTextOp::FlushInfo*) const
0.01%     GrRenderTargetContext::drawGlyphRunList(GrClip const&, SkMatrix const&, SkGlyphRunList const&)
0.01%     SkCanvas::drawImageRect(SkImage const*, SkRect const&, SkRect const&, SkPaint const*, SkCanvas::SrcRectConstraint)
0.01%     android::uirenderer::$_30::__invoke(void const*, SkCanvas*, SkMatrix const&)
0.01%     GrTextureMaker::onRefTextureProxyViewForParams(GrSamplerState, bool, float*)
0.01%     CircleGeometryProcessor::getGLSLProcessorKey(GrShaderCaps const&, GrProcessorKeyBuilder*) const
0.01%     CircularRRectOp::visitProxies(std::__1::function<void (GrSurfaceProxy*, GrMipMapped)> const&) const
0.01%     GrBufferAllocPool::createBlock(unsigned long)
0.01%     SkGpuDevice::drawPath(SkPath const&, SkPaint const&, bool)
0.01%     GrAtlasTextOp::name() const
0.01%     GrGLOpsRenderPass::onDrawMeshes(GrProgramInfo const&, GrMesh const*, int)
0.01%     SkMatrix::Scale_pts(SkMatrix const&, SkPoint*, SkPoint const*, int)
0.01%     GrAtlasTextOp::onExecute(GrOpFlushState*, SkRect const&)
0.01%     _ZN12_GLOBAL__N_110FillRectOp8finalizeERK6GrCapsPK13GrAppliedClipb11GrClampType$d19cfa9c8930929443c54f678259c78c
0.01%     GrOpsTask::OpChain::OpChain(std::__1::unique_ptr<GrOp, std::__1::default_delete<GrOp> >, GrProcessorSet::Analysis, GrAppliedClip*, GrXferProcessor::DstProxyView const*)
0.01%     SkPath::addRRect(SkRRect const&, SkPathDirection, unsigned int)
0.01%     GrQuadPerEdgeAA::Tessellator::append(GrQuad*, GrQuad*, SkRGBA4f<(SkAlphaType)2> const&, SkRect const&, GrQuadAAFlags)
0.01%     GrClampedGradientEffect::Make(std::__1::unique_ptr<GrFragmentProcessor, std::__1::default_delete<GrFragmentProcessor> >, std::__1::unique_ptr<GrFragmentProcessor, std::__1::default_delete<GrFragmentProcessor> >, SkRGBA4f<(SkAlphaType)2>, SkRGBA4f<(SkAlphaType)2>, bool, bool)
0.01%     SkGpuDevice::drawRect(SkRect const&, SkPaint const&)
0.01%     GrTextStrike::getGlyph(SkGlyph const&)
0.01%     SkScalerCache::prepareImages(SkSpan<SkPackedGlyphID const>, SkGlyph const**)
0.01%     GrRenderTargetContext::getOpsTask()
0.01%     SkImage_Raster::refPinnedView(GrRecordingContext*, unsigned int*) const
0.01%     SkRRect::setRectRadii(SkRect const&, SkPoint const*)
0.01%     (anonymous namespace)::write_2d_color(GrVertexWriter*, GrQuadPerEdgeAA::VertexSpec const&, GrQuad const*, GrQuad const*, float const*, SkRGBA4f<(SkAlphaType)2> const&, SkRect const&, SkRect const&) (.llvm.11925366270472858450)
0.01%     SkPath::addPath(SkPath const&, SkMatrix const&, SkPath::AddPathMode)
0.01%     SkArenaAllocList<GrOpFlushState::Draw>::Node* SkArenaAlloc::make<SkArenaAllocList<GrOpFlushState::Draw>::Node>()::'lambda'(char*)::__invoke(char*)
0.01%     char* SkArenaAlloc::commonArrayAlloc<GrMesh>(unsigned int)::'lambda'(char*)::__invoke(char*)
0.01%     GrDrawOpAtlas::Plot::addSubImage(int, int, void const*, SkIPoint16*)
