Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 100 --call-graph fp --app com.zamface
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 11282
Event count: 14190031818

Overhead  Symbol
0.17%     art::gc::collector::ConcurrentCopying::ImmuneSpaceScanObjVisitor::Callback(art::mirror::Object*, void*)
0.17%     art::JNI<false>::NewStringUTF(_JNIEnv*, char const*)
0.16%     art::mirror::Class::FindInstanceField(std::__1::basic_string_view<char, std::__1::char_traits<char> >, std::__1::basic_string_view<char, std::__1::char_traits<char> >)
0.16%     art::gc::collector::ConcurrentCopying::IsNullOrMarkedHeapReference(art::mirror::HeapReference<art::mirror::Object>*, bool)
0.16%     void art::ClassTable::VisitRoots<art::gc::collector::ConcurrentCopying::ComputeLiveBytesAndMarkRefFieldsVisitor<false> >(art::gc::collector::ConcurrentCopying::ComputeLiveBytesAndMarkRefFieldsVisitor<false> const&)
0.16%     art::JNI<false>::ReleaseStringCritical(_JNIEnv*, _jstring*, unsigned short const*)
0.16%     MterpAddHotnessBatch
0.16%     void art::gc::accounting::CardTable::ModifyCardsAtomic<art::gc::AgeCardVisitor, art::VoidFunctor>(unsigned char*, unsigned char*, art::gc::AgeCardVisitor const&, art::VoidFunctor const&)
0.15%     art::Object_internalClone(_JNIEnv*, _jobject*)
0.15%     art::Monitor::MonitorEnter(art::Thread*, art::ObjPtr<art::mirror::Object>, bool)
0.15%     void art::Thread::VisitRoots<false>(art::RootVisitor*)
0.15%     MterpInvokeStatic
0.15%     art::mirror::String::AllocFromModifiedUtf8(art::Thread*, int, char const*, int)
0.15%     art::CodeInfo::DecodeInlineInfoOnly(art::OatQuickMethodHeader const*)
0.14%     art::gc::ReferenceProcessor::DelayReferenceReferent(art::ObjPtr<art::mirror::Class>, art::ObjPtr<art::mirror::Reference>, art::gc::collector::GarbageCollector*)
0.14%     art::gc::collector::ConcurrentCopying::GrayImmuneObjectVisitor<true>::Callback(art::mirror::Object*, void*)
0.14%     art::mirror::Class::AllocObject(art::Thread*)
0.14%     art::JNI<false>::NewObjectArray(_JNIEnv*, int, _jclass*, _jobject*)
0.14%     bool art::hiddenapi::ShouldDenyAccessToMember<art::ArtField>(art::ArtField*, std::__1::function<art::hiddenapi::AccessContext ()> const&, art::hiddenapi::AccessMethod)
0.14%     art::gc::accounting::ModUnionTableCardCache::VisitObjects(void (*)(art::mirror::Object*, void*), void*)
0.13%     art::JNI<false>::SetIntArrayRegion(_JNIEnv*, _jintArray*, int, int, int const*)
0.13%     bool art::gc::collector::ConcurrentCopying::TestAndSetMarkBitForRef<true>(art::mirror::Object*)
0.13%     artAllocStringFromCharsFromCodeRegionTLAB
0.13%     art::JNI<false>::SetByteArrayRegion(_JNIEnv*, _jbyteArray*, int, int, signed char const*)
0.13%     art::IndirectReferenceTable::VisitRoots(art::RootVisitor*, art::RootInfo const&)
0.13%     art::Primitive::Descriptor(art::Primitive::Type)
0.13%     art::JniMethodEndWithReferenceHandleResult(_jobject*, unsigned int, art::Thread*)
0.13%     art::JNI<false>::CallVoidMethodV(_JNIEnv*, _jobject*, _jmethodID*, std::__va_list)
0.13%     art::ProfileSaver::FetchAndCacheResolvedClassesAndMethods(bool)
0.12%     void art::mirror::Class::VisitNativeRoots<(art::ReadBarrierOption)1, art::gc::collector::ConcurrentCopying::ComputeLiveBytesAndMarkRefFieldsVisitor<false> const>(art::gc::collector::ConcurrentCopying::ComputeLiveBytesAndMarkRefFieldsVisitor<false> const&, art::PointerSize)
0.11%     art::ClassLinker::FindArrayClass(art::Thread*, art::ObjPtr<art::mirror::Class>)
0.11%     art::JValue art::InvokeWithVarArgs<_jmethodID*>(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, _jmethodID*, std::__va_list)
0.11%     art::ClassLinker::LookupClass(art::Thread*, char const*, unsigned long, art::ObjPtr<art::mirror::ClassLoader>)
0.11%     art::ThreadList::SuspendThreadByThreadId(unsigned int, art::SuspendReason, bool*)
0.11%     art::OatQuickMethodHeader::GetCodeSize() const
0.11%     art::ClassLinker::ShouldUseInterpreterEntrypoint(art::ArtMethod*, void const*)
0.11%     void art::mirror::Object::VisitReferences<true, (art::VerifyObjectFlags)0, (art::ReadBarrierOption)1, art::gc::collector::ConcurrentCopying::ComputeLiveBytesAndMarkRefFieldsVisitor<false>, art::gc::collector::ConcurrentCopying::ComputeLiveBytesAndMarkRefFieldsVisitor<false> >(art::gc::collector::ConcurrentCopying::ComputeLiveBytesAndMarkRefFieldsVisitor<false> const&, art::gc::collector::ConcurrentCopying::ComputeLiveBytesAndMarkRefFieldsVisitor<false> const&)
0.11%     art::gc::ReferenceProcessor::GetReferent(art::Thread*, art::ObjPtr<art::mirror::Reference>)
0.11%     void art::StackVisitor::WalkStack<(art::StackVisitor::CountTransitions)1>(bool)
0.11%     art::JNI<false>::SetBooleanField(_JNIEnv*, _jobject*, _jfieldID*, unsigned char)
0.11%     art::jit::JitCodeCache::GetProfiledMethods(std::__1::set<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> > >, std::__1::allocator<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> > > > const&, std::__1::vector<art::ProfileMethodInfo, std::__1::allocator<art::ProfileMethodInfo> >&)
0.10%     art::ArtMethod* art::ClassLinker::ResolveMethod<(art::ClassLinker::ResolveMode)0>(unsigned int, art::Handle<art::mirror::DexCache>, art::Handle<art::mirror::ClassLoader>, art::ArtMethod*, art::InvokeType)
0.10%     art::JNI<false>::CallNonvirtualVoidMethodV(_JNIEnv*, _jobject*, _jclass*, _jmethodID*, std::__va_list)
0.10%     art::ArtMethod* art::ClassLinker::ResolveMethod<(art::ClassLinker::ResolveMode)0>(art::Thread*, unsigned int, art::ArtMethod*, art::InvokeType)
0.10%     art::JNI<false>::SetFloatArrayRegion(_JNIEnv*, _jfloatArray*, int, int, float const*)
0.09%     art::ResolveVerifyAndClinit(art::dex::TypeIndex, art::ArtMethod*, art::Thread*, bool, bool)
0.09%     art_quick_invoke_static_stub
0.09%     art::gc::ReferenceQueue::DequeuePendingReference()
0.09%     art::Thread::ModifySuspendCountInternal(art::Thread*, int, art::Atomic<int>*, art::SuspendReason)
0.08%     art::Monitor::TryLock(art::Thread*, bool)
0.08%     MterpCommonTakenBranchNoFlags
0.08%     MterpInvokeVirtualQuickRange
0.08%     void art::Monitor::Lock<(art::LockReason)1>(art::Thread*)
0.08%     art::Thread::HandleScopeVisitRoots(art::RootVisitor*, int)
0.08%     art::ArtMethod::GetOatQuickMethodHeader(unsigned long)
0.07%     art::JniMethodFastEnd(unsigned int, art::Thread*)
0.07%     art::jit::Jit::MaybeCompileMethod(art::Thread*, art::ArtMethod*, unsigned int, unsigned int, bool)
0.07%     art::QuickArgumentVisitor::VisitArguments()
0.07%     art::mirror::Object* art::gc::Heap::AllocObjectWithAllocator<true, true, art::mirror::SetLengthVisitor>(art::Thread*, art::ObjPtr<art::mirror::Class>, unsigned long, art::gc::AllocatorType, art::mirror::SetLengthVisitor const&)
0.07%     void art::mirror::Object::VisitFieldsReferences<false, (art::VerifyObjectFlags)0, (art::ReadBarrierOption)1, art::gc::collector::ConcurrentCopying::ComputeLiveBytesAndMarkRefFieldsVisitor<false> >(unsigned int, art::gc::collector::ConcurrentCopying::ComputeLiveBytesAndMarkRefFieldsVisitor<false> const&)
0.07%     artLockObjectFromCode
0.07%     art::mirror::RecursiveCreateMultiArray(art::Thread*, art::Handle<art::mirror::Class>, int, art::Handle<art::mirror::PrimitiveArray<int> >)
0.07%     art::gc::Heap::IsNonDiscontinuousSpaceHeapAddress(void const*) const
0.06%     art::ConditionVariable::RequeueWaiters(int)
0.06%     art::gc::space::FreeListSpace::Alloc(art::Thread*, unsigned long, unsigned long*, unsigned long*, unsigned long*)
0.06%     MterpCheckCast
0.06%     ExecuteMterpImpl
0.06%     art::InvokeMethod(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, _jobject*, _jobject*, unsigned long)
0.06%     art::ObjPtr<art::mirror::PrimitiveArray<float> > art::JNI<false>::DecodeAndCheckArrayType<_jfloatArray*, float, art::mirror::PrimitiveArray<float> >(art::ScopedObjectAccess&, _jfloatArray*, char const*, char const*)
0.06%     art::gc::accounting::ModUnionTableReferenceCache::VisitObjects(void (*)(art::mirror::Object*, void*), void*)
0.06%     std::__1::pair<std::__1::__tree_iterator<art::gc::space::AllocationInfo*, std::__1::__tree_node<art::gc::space::AllocationInfo*, void*>*, long>, bool> std::__1::__tree<art::gc::space::AllocationInfo*, art::gc::space::FreeListSpace::SortByPrevFree, std::__1::allocator<art::gc::space::AllocationInfo*> >::__emplace_unique_key_args<art::gc::space::AllocationInfo*, art::gc::space::AllocationInfo* const&>(art::gc::space::AllocationInfo* const&, art::gc::space::AllocationInfo* const&&&)
0.06%     art_quick_to_interpreter_bridge
0.06%     art::gc::collector::ConcurrentCopying::ReclaimPhase()
0.06%     art::JNI<false>::ReleaseBooleanArrayElements(_JNIEnv*, _jbooleanArray*, unsigned char*, int)
0.06%     art::ClassLinker::FindClass(art::Thread*, char const*, art::Handle<art::mirror::ClassLoader>)
0.06%     MterpInvokeVirtual
0.06%     art::JNI<false>::CallStaticIntMethodV(_JNIEnv*, _jclass*, _jmethodID*, std::__va_list)
0.06%     art::JNI<false>::ExceptionCheck(_JNIEnv*)
0.06%     art::StackVisitor::GetCurrentQuickFrameInfo() const
0.06%     art::ClassLinker::ResolveString(art::dex::StringIndex, art::ArtMethod*)
0.06%     art::CodeInfo::GetRegisterMaskOf(art::StackMap const&) const
0.06%     art::ObjPtr<art::mirror::PrimitiveArray<signed char> > art::JNI<true>::DecodeAndCheckArrayType<_jbyteArray*, signed char, art::mirror::PrimitiveArray<signed char> >(art::ScopedObjectAccess&, _jbyteArray*, char const*, char const*)
0.06%     art::gc::space::RegionSpace::Contains(art::mirror::Object const*) const
0.06%     art::gc::collector::ConcurrentCopying::ImmuneSpaceCaptureRefsVisitor::Callback(art::mirror::Object*, void*)
0.05%     art::arm64::Arm64Context::FillCalleeSaves(unsigned char*, art::QuickMethodFrameInfo const&)
0.05%     art::gc::Heap::IncrementDisableThreadFlip(art::Thread*)
0.05%     artIGetObjectFromMterp
0.05%     art::Monitor::MonitorExit(art::Thread*, art::ObjPtr<art::mirror::Object>)
0.05%     art::JValue art::InvokeVirtualOrInterfaceWithVarArgs<_jmethodID*>(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, _jmethodID*, std::__va_list)
0.05%     art::ArtMethod::FindOverriddenMethod(art::PointerSize)
0.05%     art::JNI<false>::GetIntArrayElements(_JNIEnv*, _jintArray*, unsigned char*)
0.05%     MterpNewInstance
0.05%     art::JniMethodFastEndWithReference(_jobject*, unsigned int, art::Thread*)
0.05%     art::JNI<false>::FindClass(_JNIEnv*, char const*)
0.05%     art::String_fastSubstring(_JNIEnv*, _jobject*, int, int)
0.05%     art::mirror::Object* art::gc::Heap::AllocObjectWithAllocator<true, true, art::mirror::SetStringCountAndValueVisitorFromString>(art::Thread*, art::ObjPtr<art::mirror::Class>, unsigned long, art::gc::AllocatorType, art::mirror::SetStringCountAndValueVisitorFromString const&)
0.04%     art::JniMethodEnd(unsigned int, art::Thread*)
0.04%     MterpSGetObj
0.04%     art::mirror::Class::FindInterfaceMethod(std::__1::basic_string_view<char, std::__1::char_traits<char> >, art::Signature const&, art::PointerSize)
0.04%     art::gc::Heap::AllocWithNewTLAB(art::Thread*, unsigned long, bool, unsigned long*, unsigned long*, unsigned long*)
0.04%     art::JNI<false>::ReleasePrimitiveArrayCritical(_JNIEnv*, _jarray*, void*, int)
0.04%     art::ObjPtr<art::mirror::PrimitiveArray<int> > art::JNI<false>::DecodeAndCheckArrayType<_jintArray*, int, art::mirror::PrimitiveArray<int> >(art::ScopedObjectAccess&, _jintArray*, char const*, char const*)
0.04%     void art::StackVisitor::WalkStack<(art::StackVisitor::CountTransitions)0>(bool)
0.04%     art::Monitor::CheckLockOwnerRequest(art::Thread*)
0.04%     art::gc::space::FreeListSpace::RemoveFreePrev(art::gc::space::AllocationInfo*)
0.04%     art::gc::collector::ConcurrentCopying::ProcessMarkStackOnce()
0.04%     art::Thread::RequestEmptyCheckpoint()
0.04%     art::mirror::Object* art::gc::Heap::AllocLargeObject<true, art::mirror::CopyObjectVisitor>(art::Thread*, art::ObjPtr<art::mirror::Class>*, unsigned long, art::mirror::CopyObjectVisitor const&)
0.04%     art::(anonymous namespace)::ProcessEncodedAnnotation(art::(anonymous namespace)::ClassData const&, unsigned char const**) (.llvm.450691155574857754)
0.04%     mterp_op_invoke_virtual_quick
0.04%     art::Runtime::IsActiveTransaction() const
0.04%     art::JavaVMExt::DecodeGlobal(void*)
0.04%     art::ThreadList::RunCheckpoint(art::Closure*, art::Closure*)
0.04%     art::(anonymous namespace)::ArgArray::BuildArgArrayFromObjectArray(art::ObjPtr<art::mirror::Object>, art::ObjPtr<art::mirror::ObjectArray<art::mirror::Object> >, art::ArtMethod*, art::Thread*)
0.04%     art::gc::collector::ConcurrentCopying::CaptureRootsForMarkingVisitor<true>::VisitRoots(art::mirror::Object***, unsigned long, art::RootInfo const&)
0.04%     MterpIGetObj
0.04%     art::JNI<false>::GetFloatArrayElements(_JNIEnv*, _jfloatArray*, unsigned char*)
0.03%     art::BuildQuickShadowFrameVisitor::Visit()
0.03%     art::gc::ReferenceQueue::AtomicEnqueueIfNotEnqueued(art::Thread*, art::ObjPtr<art::mirror::Reference>)
0.03%     mterp_op_goto
0.03%     art::ReferenceMapVisitor<art::RootCallbackVisitor, false>::VisitShadowFrame(art::ShadowFrame*)
0.03%     art::Thread::PopStackedShadowFrame(art::StackedShadowFrameType, bool)
0.03%     art::ThreadList::FlipThreadRoots(art::Closure*, art::Closure*, art::gc::collector::GarbageCollector*, art::gc::GcPauseListener*)
0.03%     art::interpreter::Execute(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame&, art::JValue, bool, bool) (.llvm.7274503973381030938)
0.03%     art::ProfilingInfo::GetInlineCache(unsigned int)
0.03%     art::interpreter::EnterInterpreterFromEntryPoint(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame*)
0.03%     art::mirror::Class::FindClassMethod(art::ObjPtr<art::mirror::DexCache>, unsigned int, art::PointerSize)
0.03%     MterpSetUpHotnessCountdown
0.03%     mterp_op_move_object
0.03%     art::mirror::Class::DescriptorEquals(char const*)
0.03%     art::ThreadList::SweepInterpreterCaches(art::IsMarkedVisitor*) const
0.03%     art::ClassLinker::EnsureResolved(art::Thread*, char const*, art::ObjPtr<art::mirror::Class>)
0.03%     art::Thread::AssertNoPendingException() const
0.03%     MterpIputObjectQuick
0.03%     art::GetResolvedMethod(art::ArtMethod*, art::CodeInfo const&, art::BitTableRange<art::InlineInfo> const&)
0.03%     art::JNI<false>::CallObjectMethodV(_JNIEnv*, _jobject*, _jmethodID*, std::__va_list)
0.03%     art_quick_lock_object_no_inline
0.03%     art_quick_read_barrier_mark_introspection_arrays
0.03%     art::JNI<false>::SetObjectField(_JNIEnv*, _jobject*, _jfieldID*, _jobject*)
0.03%     mterp_op_move_result_object
0.03%     art::jit::Jit::MethodEntered(art::Thread*, art::ArtMethod*)
0.03%     art::ClassLinker::FindPrimitiveClass(char)
0.03%     art::jit::JitCodeCache::ContainsPc(void const*) const
0.03%     mterp_op_const_string
0.03%     MterpInvokeSuper
0.03%     art::mirror::Class::FindClassMethod(std::__1::basic_string_view<char, std::__1::char_traits<char> >, std::__1::basic_string_view<char, std::__1::char_traits<char> >, art::PointerSize)
0.03%     art::Thread::RequestCheckpoint(art::Closure*)
0.03%     art::gc::space::FreeListSpace::Free(art::Thread*, art::mirror::Object*)
0.03%     art::gc::space::RegionSpace::AllocNewTlab(art::Thread*, unsigned long, unsigned long*)
0.03%     art::JNI<false>::GetStringUTFChars(_JNIEnv*, _jstring*, unsigned char*)
0.03%     art::Executable_getParameterTypesInternal(_JNIEnv*, _jobject*)
0.03%     mterp_op_iget_object_quick
0.02%     art::JniIdReflectiveSourceInfo<_jmethodID*, void>::~JniIdReflectiveSourceInfo()
0.02%     art::JNI<false>::GetFloatField(_JNIEnv*, _jobject*, _jfieldID*)
0.02%     mterp_op_invoke_direct
0.02%     mterp_op_int_to_long
0.02%     art::verifier::ByteType::GetAssignmentTypeImpl() const
0.02%     art::jit::Jit::InvokeVirtualOrInterface(art::ObjPtr<art::mirror::Object>, art::ArtMethod*, unsigned int, art::ArtMethod*)
0.02%     art::Thread::Park(bool, long)
0.02%     art::gc::Heap::AddFinalizerReference(art::Thread*, art::ObjPtr<art::mirror::Object>*)
0.02%     mterp_op_const_16
0.02%     art::IndirectReferenceTable::Trim()
0.02%     art::JNI<false>::GetMethodID(_JNIEnv*, _jclass*, char const*, char const*)
0.02%     art::JNI<false>::GetByteArrayRegion(_JNIEnv*, _jbyteArray*, int, int, signed char*)
